"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          88,      -5.855411022,      -5.894546895,      -5.273208356,      -10.11587035,      -1.266912996
          89,      -5.854289275,      -5.899785389,      -5.272127854,      -10.04652485,       -1.25541892
          90,      -5.855141127,      -5.907677242,      -5.273432103,      -9.976788148,      -1.220290532
          91,      -5.849716467,      -5.909646987,      -5.268527034,      -9.907509259,      -1.266077453
          92,      -5.846594533,      -5.910829239,       -5.26522229,      -9.838068466,      -1.233960174
          93,      -5.846220274,      -5.910928447,       -5.26800871,      -9.769330445,      -1.222276783
          94,      -5.836771199,      -5.915290833,      -5.259122221,      -9.701038065,      -1.186509481
          95,       -5.83705621,      -5.920608044,      -5.263874325,      -9.632893186,      -1.265680851
          96,      -5.826720505,      -5.909709315,      -5.254398278,       -9.56499428,      -1.188754979
          97,      -5.822522275,      -5.915929558,      -5.253028443,      -9.496609262,      -1.221575845
          98,      -5.819646839,      -5.910845917,      -5.252329021,      -9.428602893,       -1.13924106
          99,      -5.822018231,      -5.898049019,      -5.256803136,      -9.359610702,      -1.183801808
         100,      -5.808470531,      -5.898763084,      -5.240838441,      -9.289167429,      -1.179158262
         101,      -5.804480795,      -5.896195696,      -5.242318587,      -9.218214823,      -1.099420288
         102,      -5.791518794,      -5.892654509,      -5.229769754,      -9.143992413,      -1.157148588
         103,       -5.80872037,      -5.887074084,      -5.251476079,      -9.067093292,      -1.070010469
         104,      -5.796387815,      -5.874427276,      -5.233278294,      -8.989609732,      -1.085905073
         105,      -5.780787588,      -5.885338503,      -5.218518955,      -8.910129721,      -1.128150649
         106,      -5.790465751,       -5.88762076,      -5.236905186,      -8.832124538,      -1.009741063
         107,      -5.792682203,      -5.885866527,      -5.238096609,      -8.755456347,       -1.06384481
         108,       -5.78056927,      -5.900842447,      -5.222772993,      -8.688452811,      -1.093369429
         109,      -5.779363543,      -5.909621647,      -5.226957856,      -8.623942545,      -0.985373957
         110,       -5.79121942,      -5.916151252,      -5.243415244,      -8.562027562,      -1.038116772
         111,       -5.81003164,      -5.903168084,      -5.260362854,      -8.501102192,      -1.128305307
         112,      -5.787557589,      -5.899360657,      -5.228715271,      -8.453806331,     -0.9906702611
         113,      -5.778770414,      -5.930353057,      -5.225566237,      -8.409582738,      -1.003355629
         114,      -5.783000364,      -5.922362019,      -5.238618779,      -8.373050316,       -1.11486741
         115,      -5.773118025,       -5.92954751,      -5.226728025,      -8.332267654,       -1.14007109
         116,      -5.792153773,      -5.940823289,      -5.246125508,      -8.303995401,      -1.037939586
         117,      -5.796741453,      -5.923437623,      -5.245673415,      -8.279890867,      -1.069422092
         118,      -5.764481965,      -5.944120912,      -5.208833455,      -8.256519097,      -1.141975542
         119,      -5.766926761,      -5.972969622,      -5.220374412,      -8.232163171,       -1.19270634
         120,      -5.792337517,      -5.968626691,      -5.258231379,      -8.200297139,      -1.104520145
         121,      -5.781365984,      -5.978973224,      -5.242050594,      -8.178144323,       -1.10201488
         122,      -5.770788541,      -6.011157543,      -5.229811395,      -8.154666473,      -1.135728143
         123,      -5.800182686,      -6.016664656,      -5.272812966,      -8.126477911,      -1.255895292
         124,      -5.823896933,       -6.00037218,      -5.304216812,      -8.100645596,      -1.209979076
         125,      -5.803544693,      -6.024261454,      -5.279791769,      -8.071523294,      -1.147087805
         126,      -5.794663964,      -6.057656052,      -5.275993815,      -8.050297962,      -1.162896634
         127,      -5.828713792,      -6.067395972,      -5.333118677,      -8.032001546,      -1.158396958
         128,      -5.868258903,      -6.065647697,      -5.390443201,      -8.006871856,      -1.242908638
         129,      -5.874691473,      -6.077945659,      -5.397369459,      -7.981211553,      -1.238378973
         130,      -5.871307264,      -6.086752391,      -5.394207466,       -7.95723399,      -1.125653224
         131,       -5.88024941,      -6.078952457,      -5.411475295,      -7.935683054,      -1.145970176
         132,      -5.887334574,      -6.023611786,      -5.429699724,       -7.91579512,      -1.170608662
         133,      -5.895022778,      -6.030889972,      -5.444676164,      -7.901853502,      -1.180513655
         134,      -5.890154963,      -6.031219612,      -5.435530374,      -7.885243982,      -1.248527537
         135,       -5.87099229,      -6.039510603,       -5.39741143,      -7.865389825,      -1.223725761
         136,      -5.853158818,      -6.026929792,      -5.359279789,      -7.843716112,      -1.144919885
         137,      -5.878694579,      -6.007231878,      -5.381244939,      -7.827991385,      -1.195059176
         138,      -5.911173623,      -5.995311954,      -5.412013065,      -7.813635726,      -1.255183239
         139,      -5.945130333,      -5.980140816,      -5.450028295,      -7.799649315,      -1.176904337
         140,      -5.966670881,      -5.962502032,      -5.475783262,       -7.78343052,      -1.092053116
         141,      -5.956026593,      -5.946420682,      -5.459100366,      -7.766978088,      -1.085642055
         142,       -5.83230732,      -5.948292427,      -5.292753548,      -7.754170198,      -1.091793851
         143,      -5.833015848,      -5.954599556,      -5.290175616,      -7.745379682,      -1.083907708
         144,      -5.834272647,       -5.95029891,      -5.287215032,      -7.737817125,      -1.088244283
         145,      -5.766860434,      -5.906207545,      -5.203963096,      -7.734118906,      -1.120054462
         146,      -5.791414492,      -5.917306998,      -5.229686721,       -7.73627575,      -1.194332857
         147,      -5.772567076,       -5.91605967,      -5.213708973,      -7.739230803,      -1.193195327
         148,      -5.739714312,      -5.792061907,      -5.178849908,      -7.743325231,       -1.14016442
         149,      -5.670147487,      -5.680227869,      -5.094361337,      -7.749952972,      -1.061874309
         150,      -5.694274264,       -5.63407977,      -5.112947543,       -7.75585947,      -1.014624662
         151,      -5.738800493,      -5.667090188,      -5.165006124,      -7.754955948,      -1.010684673
         152,      -5.691602306,      -5.585165502,      -5.132200942,       -7.74691331,      -1.019203975
         153,      -5.773644936,      -5.619657267,      -5.209013858,      -7.731501806,      -1.025169873
         154,      -5.745129189,      -5.619740515,       -5.18734352,      -7.706199584,      -1.041008298
         155,       -5.71181588,      -5.642406343,      -5.154147287,      -7.670908487,      -1.078269529
         156,      -5.674011973,      -5.559043012,      -5.123930881,      -7.626637421,      -1.106927046
         157,       -5.66206033,      -5.494396221,      -5.122767461,      -7.576056395,      -1.126488899
         158,      -5.544178032,      -5.477003442,      -5.014550496,       -7.52304732,      -1.131227397
         159,      -5.735640864,      -5.551894536,      -5.171888355,      -7.472328164,      -1.135431966
         160,      -5.847101868,      -5.589789497,      -5.273057402,      -7.426972305,      -1.127781743
         161,      -5.578272908,      -5.430040451,      -5.026136684,      -7.388542652,      -1.177806049
         162,      -5.669763278,      -5.503011471,      -5.129797173,      -7.357453871,      -1.352819371
         163,      -5.578629332,      -5.430380613,      -5.042059005,      -7.333273354,      -1.431983842
         164,      -5.774610773,      -5.534009781,       -5.21049178,      -7.315743933,      -1.366875739
         165,      -5.630632456,      -5.451456058,      -5.082659295,      -7.304274075,      -1.302677827
         166,       -5.79570767,      -5.546851719,      -5.233985349,      -7.298473322,      -1.266252136
         167,      -5.809039143,      -5.507969655,      -5.239178643,      -7.297328791,      -1.244170045
         168,      -5.789639153,      -5.523691798,      -5.232107195,       -7.29948331,      -1.237137876
         169,      -5.929100724,      -5.601021336,      -5.340633586,      -7.302833311,      -1.219442821
         170,      -5.981416698,      -5.630129291,      -5.382162482,      -7.306665129,       -1.18938818
         171,      -5.976875155,      -5.627759919,       -5.38133154,      -7.310462085,      -1.206443293
         172,      -5.971469255,      -5.637450943,      -5.378892893,      -7.313500024,      -1.241362233
         173,      -5.931767902,      -5.627063037,      -5.348023408,       -7.31603547,      -1.263411848
         174,      -5.925935349,      -5.632025928,      -5.337268472,      -7.320908574,      -1.208866158
         175,      -5.925599836,      -5.659989887,      -5.338182792,      -7.328201164,      -1.082518393
         176,        -5.9073078,      -5.683226416,      -5.320927434,      -7.335151434,     -0.9604539427
         177,      -5.891424037,      -5.708241681,       -5.30363737,       -7.34266386,      -0.932850057
         178,      -5.883820033,      -5.740668303,       -5.29292864,       -7.34945843,     -0.9645283815
         179,       -5.88503303,      -5.780646957,      -5.289863332,      -7.350605081,      -0.974175943
         180,      -5.891904223,      -5.802170762,      -5.292508415,      -7.347934857,     -0.9531070536
         181,      -5.882823052,      -5.786032741,      -5.276897653,        -7.3444415,     -0.9185017803
         182,      -5.878621896,      -5.775568461,      -5.267907664,      -7.341671944,     -0.9206121099
         183,      -5.881922752,      -5.763965295,      -5.269970594,       -7.33774627,     -0.9241928753
         184,      -5.882705346,      -5.755368929,      -5.267449362,      -7.333799192,     -0.9392217306
         185,      -5.882106628,      -5.766555786,       -5.26531044,      -7.332863466,     -0.9742271133
         186,      -5.877933258,      -5.773582594,      -5.260530593,      -7.334293005,     -0.9809208359
         187,       -5.86714486,      -5.788331132,      -5.249487309,      -7.341703038,     -0.9858697965
         188,      -5.863507212,      -5.804069644,      -5.249001675,      -7.359356211,      -1.006729514
         189,      -5.847497824,      -5.813683564,      -5.234192096,       -7.38265981,      -1.012976149
         190,       -5.84245905,      -5.826658077,      -5.232227291,      -7.412116594,      -1.023476514
         191,       -5.83098695,      -5.830142047,       -5.22455476,      -7.443980072,      -1.023604821
         192,      -5.818416407,      -5.833107482,      -5.213354372,        -7.4738512,      -1.033957694
         193,      -5.815789678,      -5.835352131,      -5.215092129,      -7.492727072,      -0.994533163
         194,      -5.795051323,      -5.792176579,      -5.197538749,      -7.498094269,      -1.029128142
         195,      -5.796546813,      -5.820559228,      -5.202092153,      -7.491313434,     -0.9985819293
         196,      -5.800859382,      -5.833733677,      -5.209287698,      -7.477124088,      -1.003998857
         197,       -5.78246683,      -5.796693885,      -5.193550011,      -7.462349681,     -0.9177158342
         198,      -5.767522773,      -5.771604931,      -5.180364572,      -7.450942097,     -0.9265277701
         199,       -5.78547523,      -5.809498337,      -5.202367333,      -7.444708624,      -0.889082729
         200,      -5.753348231,      -5.758621122,      -5.171370666,      -7.443195817,     -0.8338374111
         201,      -5.751558185,      -5.789337965,      -5.173931193,      -7.445340516,     -0.8466339982
         202,      -5.759050152,      -5.805724368,      -5.188172309,      -7.450156362,       -0.74266669
         203,      -5.761931308,      -5.808461236,      -5.194826757,      -7.456695153,     -0.7752056728
         204,      -5.756897852,      -5.817339259,      -5.190096811,      -7.464339973,     -0.7424016708
         205,      -5.763154421,       -5.83478448,      -5.202385159,      -7.472982469,     -0.6685552287
         206,      -5.767211462,      -5.846023468,      -5.212233807,      -7.482368633,     -0.7547425707
         207,      -5.762460486,      -5.866368323,      -5.208593424,      -7.491811749,     -0.6737773329
         208,      -5.763870748,      -5.882712227,      -5.213425759,      -7.500048293,     -0.6837858014
         209,      -5.770110634,      -5.905247652,      -5.224508041,      -7.505495379,      -0.784568777
         210,      -5.800427581,      -5.951361097,      -5.262495823,      -7.507274272,     -0.6561464622
         211,      -5.848978621,      -5.993116042,      -5.310996772,      -7.505295569,     -0.6626881999
         212,      -5.877222726,      -6.026324913,      -5.329322814,      -7.499941634,     -0.8190152941
         213,      -5.914275368,      -5.974072712,      -5.366172186,      -7.491241511,     -0.7346330281
         214,      -5.995293501,      -5.813370277,      -5.435273991,      -7.478675851,     -0.6715905601
         215,      -5.807361705,      -5.744705128,      -5.218358926,      -7.463192336,     -0.7190077376
         216,      -5.690844549,      -5.687108754,       -5.11712913,      -7.450414274,     -0.7459696554
         217,      -5.551413594,        -5.5878495,      -4.990456479,      -7.446378487,     -0.7741633195
         218,      -5.505198926,       -5.50160528,      -4.943341173,      -7.450528406,     -0.8656879955
         219,      -5.519796752,      -5.472431305,      -4.946178993,      -7.451757154,     -0.6800389289
         220,      -5.634501892,      -5.544906737,      -5.046547319,      -7.441367558,     -0.5136101235
         221,      -5.543456524,      -5.509136006,      -4.977378503,      -7.421818925,     -0.4828540921
         222,      -5.539909402,      -5.467787143,      -4.984098362,      -7.406714551,     -0.6484827669
         223,      -5.484153505,      -5.393722691,      -4.931967825,      -7.404010805,      -0.751127545
         224,      -5.582566053,      -5.431262362,      -5.023823478,      -7.411421214,     -0.6003390269
         225,      -5.723772148,      -5.560282684,       -5.15366795,      -7.422400909,     -0.4906937532
         226,      -5.760717172,       -5.61278837,       -5.20376307,      -7.434882537,     -0.4400723364
         227,      -5.841551226,       -5.71581835,      -5.286053856,      -7.446340578,     -0.3598953379
         228,      -5.915565425,      -5.769990779,      -5.363120599,      -7.457413039,     -0.3252898654
         229,      -5.775811845,      -5.619761486,      -5.239862262,      -7.469746843,     -0.3414629573
         230,      -5.912884933,      -5.761324785,      -5.365073515,      -7.482898887,     -0.3500216129
         231,      -5.804623836,      -5.655003352,      -5.268150308,       -7.49589195,     -0.3635320821
         232,      -5.901469338,      -5.745925991,       -5.35009597,      -7.507721595,     -0.3482507748
         233,       -6.01907182,      -5.848442752,      -5.470082816,      -7.518267883,     -0.3411556484
         234,      -6.028163098,      -5.837678218,      -5.474667319,      -7.528154271,     -0.3621483403
         235,      -6.054654847,      -5.847955363,      -5.504701932,      -7.538096108,      -0.425510834
         236,      -6.094659663,      -5.882741873,      -5.542388831,      -7.548426843,      -0.513498645
         237,      -6.092705293,      -5.845514407,      -5.534545853,      -7.560132854,     -0.5959255822
         238,      -6.173274806,      -5.924686997,      -5.614510836,      -7.573276722,     -0.6822697818
         239,       -6.23326452,        -5.9602136,      -5.665973218,      -7.588280164,     -0.7509240287
         240,      -6.280578008,      -5.998318886,      -5.716211386,      -7.605202033,     -0.8052425011
         241,      -6.313087322,      -6.015311231,      -5.742534085,      -7.623537299,     -0.8550310921
         242,      -6.358747609,      -6.057631743,      -5.791624547,      -7.642945541,     -0.9112383288
         243,      -6.391870594,      -6.078440184,      -5.821530676,      -7.663322719,     -0.9695833435
         244,      -6.420912822,      -6.105501713,      -5.852497179,       -7.68429632,      -1.024862815
         245,      -6.449010015,      -6.125780618,      -5.879703596,      -7.705252934,      -1.083997518
         246,      -6.465613813,      -6.144607777,       -5.90019341,      -7.725839263,      -1.138804914
         247,      -6.472550478,      -6.161000343,      -5.916955441,      -7.745750383,      -1.196784379
         248,      -6.460729042,      -6.163615595,      -5.912956215,      -7.764548968,      -1.265149093
         249,      -6.441379652,      -6.153515879,      -5.899824626,      -7.778167527,      -1.339665369
         250,      -6.413257191,      -6.131184677,      -5.874277631,      -7.780402263,      -1.360960462
         251,      -6.371276381,      -6.112752954,      -5.834084734,      -7.768404278,      -1.340592329
         252,      -6.320438259,      -6.090211915,      -5.790691497,      -7.745057163,      -1.336182183
         253,      -6.270993456,      -6.073618641,      -5.746361269,      -7.709254657,      -1.323117373
         254,      -6.233433496,      -6.057957043,      -5.706266256,      -7.668138161,      -1.329919827
         255,      -6.195852738,       -6.04207141,      -5.664992795,       -7.63339052,      -1.336059382
         256,       -6.15657637,      -6.022939991,      -5.618605824,      -7.604576329,      -1.348469698
         257,       -6.11872614,      -6.003060902,       -5.57418543,      -7.583348178,      -1.345467264
         258,      -6.086553055,      -5.985492198,      -5.532657176,      -7.566308589,      -1.325454906
         259,      -6.050750814,      -5.964523545,      -5.486430487,      -7.552461457,      -1.304017243
         260,      -6.012147096,      -5.938428477,      -5.440391488,      -7.543990177,      -1.253924335
         261,      -5.968459131,      -5.906684599,      -5.387523139,      -7.536440846,      -1.256121709
         262,      -5.910786571,       -5.86466667,      -5.318589835,      -7.536423079,      -1.253310192
         263,      -5.848160774,      -5.865616022,      -5.242257953,      -7.535634846,      -1.240796413
         264,      -5.817905885,      -5.895993957,       -5.20875443,      -7.542996757,      -1.191462395
         265,      -5.800447924,      -5.892666882,      -5.184629988,      -7.549962276,      -1.186890118
         266,      -5.802005875,      -5.901471448,       -5.18476147,      -7.560602685,      -1.149419009
         267,      -5.807115102,      -5.901061777,      -5.190319486,      -7.574180005,      -1.139402645
         268,      -5.807912299,      -5.880326906,       -5.19029063,      -7.585030134,      -1.107171798
         269,      -5.814837404,       -5.87033864,      -5.195030614,      -7.601776837,      -1.124626263
         270,      -5.824284744,      -5.853865011,      -5.205959843,      -7.611351298,      -1.119703937
         271,      -5.839136114,      -5.849123619,      -5.219246794,      -7.629503215,       -1.09859479
         272,      -5.854198964,      -5.846569659,      -5.229342521,      -7.642743836,      -1.091128189
         273,      -5.866410556,      -5.845866408,      -5.239836857,      -7.658006089,      -1.016365685
         274,      -5.877743116,       -5.84690163,       -5.25058525,      -7.674107175,      -1.000759851
         275,      -5.881761096,      -5.841299106,      -5.252498793,      -7.681086882,      -0.971345295
         276,      -5.881321239,      -5.838730089,      -5.251968854,      -7.687148536,     -0.9370641064
         277,       -5.88323148,      -5.839683466,      -5.255827911,      -7.685555373,     -0.9408682014
         278,      -5.873501279,      -5.833285463,      -5.246762872,       -7.67409054,     -0.9058082307
         279,      -5.871633286,      -5.838531684,      -5.249104591,      -7.659570951,      -0.876600118
         280,      -5.861097555,      -5.832760739,      -5.243106547,      -7.640931045,     -0.8763418918
         281,       -5.84929089,      -5.837734611,      -5.237041029,      -7.620580723,     -0.8324580164
         282,       -5.84855215,      -5.843173114,       -5.24467541,      -7.600407625,     -0.8037939276
         283,      -5.826664568,      -5.834858383,       -5.22686602,      -7.579553925,     -0.8249821981
         284,      -5.818371297,      -5.838358429,      -5.226040078,      -7.558344704,     -0.7702496482
         285,      -5.821445848,       -5.84760672,      -5.237847596,       -7.53629533,     -0.7552619716
         286,      -5.802635895,      -5.842319416,      -5.223072327,      -7.512747798,      -0.791376071
         287,      -5.793783467,      -5.848024023,       -5.22127604,      -7.488638154,     -0.7406356034
         288,      -5.794371373,      -5.852197165,      -5.230332497,      -7.465922279,     -0.7217590226
         289,      -5.788817358,      -5.845991976,      -5.230350765,      -7.446563665,     -0.7475389411
         290,       -5.78011969,      -5.850756998,      -5.225854095,      -7.432269428,     -0.7412096536
         291,      -5.768955852,      -5.852211931,      -5.220043555,      -7.422774544,     -0.6872724709
         292,       -5.77638608,      -5.855127536,      -5.238169745,      -7.418031027,      -0.698716928
         293,      -5.765785407,      -5.823398134,      -5.232950448,      -7.419177772,     -0.7160956613
         294,      -5.752856188,      -5.805123697,      -5.222883027,      -7.428011747,     -0.6864274681
         295,      -5.696371777,      -5.680026313,      -5.185025485,      -7.445661733,     -0.6667958904
         296,      -5.744022373,      -5.771624132,      -5.225207385,      -7.468326791,     -0.6644901384
         297,      -5.773324757,      -5.805643355,      -5.252379441,      -7.483800613,     -0.6832062516
         298,      -5.762954443,      -5.831532135,      -5.234763771,      -7.493724711,     -0.6483561172
         299,       -5.76575674,       -5.86128116,      -5.244324548,      -7.495059543,     -0.6427953467
         300,      -5.769475027,      -5.884260324,      -5.253126739,      -7.487635694,     -0.6701342645
         301,      -5.767158977,       -5.91005504,      -5.248079539,      -7.475635575,     -0.6438289706
         302,      -5.779147292,      -5.933181403,      -5.263127033,       -7.46285358,     -0.7171979115
         303,      -5.802982826,      -5.958163888,      -5.291668221,      -7.451209241,     -0.6646905267
         304,      -5.843933632,      -5.980087309,      -5.337794091,      -7.441618089,     -0.6309339775
         305,      -5.884838044,      -5.967412757,      -5.375440705,       -7.43725903,     -0.7427651096
         306,      -5.881240378,      -5.921515438,      -5.348320858,      -7.432920357,     -0.7136807869
         307,       -5.81780863,       -5.83078723,      -5.266600892,      -7.427077808,     -0.6373837749
         308,      -5.679175114,      -5.675806985,      -5.102313337,      -7.420771893,     -0.6612356731
         309,      -5.612896617,        -5.5715428,      -5.024784552,      -7.413441321,       -0.75219238
         310,      -5.561532621,       -5.53195388,      -4.977174106,      -7.414304015,     -0.7736432595
         311,      -5.548560114,      -5.510177203,      -4.982242804,      -7.425430856,     -0.6730496418
         312,      -5.446313311,      -5.354126461,      -4.905152105,       -7.42852164,     -0.5708852356
         313,      -5.469702634,      -5.372206924,       -4.94096493,      -7.413337412,     -0.4929561973
         314,      -5.541789378,      -5.391718178,      -4.998872603,      -7.396890105,      -0.431642732
         315,      -5.604041529,      -5.420723618,      -5.051474996,      -7.391268263,     -0.4574067592
         316,       -5.44834448,      -5.327207159,      -4.909009906,      -7.399721709,     -0.5986501978
         317,      -5.549840787,      -5.402371533,      -5.017205641,      -7.412924657,     -0.5955205119
         318,      -5.446554294,      -5.268860497,      -4.917964979,      -7.418596323,     -0.3320287531
         319,      -5.615125573,       -5.44917451,      -5.091646636,      -7.421808072,     -0.1872043307
