"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
         164,      -5.570496441,      -5.397145385,      -5.091972109,       -7.35715645,     -0.4784879712
         165,      -5.604388029,      -5.440046422,      -5.131269211,      -7.349578246,     -0.4974595239
         166,      -5.582543208,      -5.439093941,      -5.114702035,      -7.347145384,      -0.510318377
         167,      -5.570852157,      -5.436470135,      -5.093370053,       -7.35695815,     -0.5754893357
         168,      -5.578461036,      -5.460857604,      -5.100653745,        -7.3765149,     -0.6628625814
         169,      -5.599288628,      -5.500607437,      -5.126230938,      -7.399961616,     -0.6650136364
         170,      -5.608311591,      -5.499338978,      -5.124592569,      -7.423770088,      -0.679696935
         171,      -5.642745124,      -5.542270069,      -5.164577564,      -7.450519275,     -0.7262736081
         172,       -5.68076069,       -5.58687793,      -5.207675238,      -7.479566297,     -0.7092569934
         173,      -5.719301617,      -5.635050654,      -5.252172785,      -7.506949311,     -0.7686809896
         174,      -5.758517094,      -5.678524118,      -5.292882566,      -7.532742371,      -0.797939142
         175,      -5.797400332,      -5.715887563,      -5.329664304,      -7.558639832,     -0.8144082254
         176,      -5.831949649,      -5.749803654,      -5.360187859,      -7.588725652,     -0.8352273582
         177,      -5.858849007,      -5.783830385,      -5.384452229,      -7.624536711,      -0.844268152
         178,      -5.878396806,      -5.817883082,      -5.403673237,      -7.664729139,     -0.8526272363
         179,       -5.89166299,      -5.851189271,      -5.419850421,      -7.707652987,     -0.8582693994
         180,      -5.899004427,      -5.881991991,      -5.434289381,      -7.751582759,     -0.8385191483
         181,      -5.901694745,      -5.906880142,       -5.44792815,      -7.794099791,     -0.8015334751
         182,      -5.903461727,      -5.926312639,       -5.46293778,      -7.833111487,     -0.7596144581
         183,      -5.907084426,      -5.944671513,      -5.481499363,      -7.868341292,     -0.7132726139
         184,      -5.915001399,      -5.960794307,      -5.504965311,      -7.901047091,     -0.6623584429
         185,      -5.929843214,      -5.976119381,      -5.532498588,      -7.932876772,     -0.6096308436
         186,      -5.950522737,      -5.990898277,      -5.564963259,      -7.964336458,     -0.5580239183
         187,      -5.975071351,       -5.99983099,      -5.601372338,      -7.997361872,     -0.5105869125
         188,       -6.00179688,       -6.00451085,      -5.639629114,      -8.032769717,     -0.4688168977
         189,      -6.030870172,      -6.007032992,      -5.680854761,      -8.076017087,     -0.4320204898
         190,      -6.060268192,       -6.00549884,      -5.721403578,      -8.128983341,     -0.4025069923
         191,      -6.087560445,      -6.002240879,      -5.756570323,      -8.192878951,     -0.3835103932
         192,      -6.110297485,      -5.999090354,      -5.782210526,      -8.258091676,     -0.3808412341
         193,      -6.127340586,      -5.993856334,      -5.795632557,      -8.306099073,     -0.3939394428
         194,      -6.141817003,      -5.992871452,       -5.80199965,      -8.339160132,     -0.4106745811
         195,      -6.157079834,      -6.001452382,      -5.808982692,      -8.366389195,     -0.4217723001
         196,      -6.177524134,      -6.019305654,      -5.823738888,      -8.384649144,     -0.4212879627
         197,      -6.203072304,      -6.042369207,      -5.848813754,      -8.400355675,     -0.4349128433
         198,      -6.229398044,      -6.065111546,      -5.870389288,      -8.431118465,     -0.4344608789
         199,      -6.255979169,       -6.08701493,      -5.882297813,      -8.464925184,     -0.4473382473
         200,      -6.281931104,      -6.107733461,      -5.888997145,      -8.476305522,     -0.4693373877
         201,      -6.305860013,      -6.124225001,      -5.892848963,      -8.455350151,     -0.4826337068
         202,      -6.328977765,      -6.136408798,      -5.894776333,      -8.418234813,     -0.4910064661
         203,      -6.349725987,      -6.144681072,      -5.896304863,      -8.388416156,     -0.4899138707
         204,      -6.361096023,      -6.148835895,      -5.895379111,      -8.377449636,     -0.4915169039
         205,       -6.35468008,      -6.150471193,      -5.886160356,      -8.377342899,      -0.482216453
         206,      -6.325880735,      -6.148085758,      -5.859383063,      -8.396748124,      -0.486828195
         207,      -6.284921507,      -6.138228028,      -5.817550433,      -8.411307867,      -0.489844545
         208,      -6.239437848,      -6.121302495,      -5.769407853,      -8.423476514,     -0.5143771928
         209,      -6.194761544,      -6.098607815,      -5.721045086,      -8.430313597,     -0.5459666328
         210,      -6.159395391,      -6.067535293,      -5.676707856,      -8.434836976,     -0.5609776589
         211,      -6.124812374,      -6.035776949,      -5.627692449,       -8.43902989,     -0.5598453358
         212,      -6.032257164,      -6.017835386,      -5.511385086,      -8.443276345,     -0.5664816809
         213,      -5.934541355,       -6.01056664,      -5.399560988,      -8.443941622,     -0.5805233301
         214,      -5.914306072,      -5.995380436,      -5.378270029,      -8.438235957,     -0.6085784243
         215,       -5.92450332,       -5.98356654,      -5.381808014,      -8.425493601,     -0.6281720804
         216,       -5.94548113,      -6.017885198,       -5.40150656,      -8.407964806,      -0.663086568
         217,      -5.952366702,      -6.036375814,      -5.414152955,      -8.388375774,     -0.7027551922
         218,      -5.952202491,      -6.054435981,      -5.417365294,       -8.36891584,     -0.7063529884
         219,      -5.979541133,      -6.049529278,      -5.451979768,      -8.350734566,     -0.7172143319
         220,      -5.966222506,      -6.039124135,      -5.428508868,      -8.333690366,     -0.7451554655
         221,      -5.955216468,      -6.054175536,      -5.419474948,      -8.317745954,      -0.813493803
         222,       -5.95274359,      -6.050715682,       -5.42702189,      -8.302608696,     -0.8413192653
         223,      -5.921550335,      -6.007857867,      -5.391078891,      -8.287983569,     -0.7883251399
         224,      -5.878470619,      -5.875417092,      -5.327867256,      -8.274413122,     -0.7518268777
         225,      -5.828756537,      -5.760950021,      -5.260254805,      -8.260977686,     -0.7260517439
         226,      -5.799112504,      -5.698207236,      -5.231417446,      -8.244939915,     -0.7384868977
         227,      -5.611030524,      -5.549309227,      -5.044877831,      -8.226994949,     -0.7543564215
         228,      -5.630094956,      -5.485737307,      -5.051416318,      -8.208522381,     -0.7600666795
         229,      -5.652298799,       -5.48629844,      -5.082308173,       -8.19155165,     -0.7779839495
         230,      -5.595506264,      -5.444200584,      -5.037803741,      -8.176501588,      -0.776451323
         231,      -5.551966906,      -5.374431912,      -4.994518216,      -8.163013595,     -0.7480820903
         232,      -5.671562161,      -5.444044776,      -5.118369124,      -8.150757208,     -0.7617246029
         233,      -5.606966002,      -5.473293071,      -5.054203933,      -8.138534624,     -0.8098728761
         234,       -5.59302131,      -5.433722179,      -5.041576523,      -8.124336497,     -0.8298207602
         235,      -5.546036167,      -5.363549074,      -4.999047978,       -8.10738772,     -0.8424257337
         236,      -5.538051628,      -5.356042747,      -4.998788816,      -8.086381933,      -0.865536938
         237,       -5.65192262,      -5.456727256,      -5.110125646,      -8.057707272,     -0.9387959983
         238,       -5.67309531,      -5.445289747,      -5.106383407,      -8.015523553,      -1.006733099
         239,      -5.885217934,      -5.631714095,      -5.310539789,      -7.953554948,      -1.029596682
         240,      -5.911675342,      -5.613203711,      -5.333236397,      -7.870694002,      -1.044671432
         241,      -5.965242973,      -5.673891451,      -5.379529847,      -7.773364699,      -1.008632411
         242,      -5.956139684,      -5.682650768,      -5.373947603,      -7.673301956,     -0.9552916323
         243,      -5.965602329,      -5.702905145,      -5.378436124,      -7.580147428,     -0.8941050732
         244,      -5.983962906,      -5.745744005,      -5.397381088,      -7.502044954,     -0.8645156346
         245,      -5.951664731,      -5.757125071,      -5.355917392,      -7.440785308,     -0.8527815082
         246,      -5.900997013,      -5.765776571,       -5.29665705,      -7.394009927,     -0.8188123577
         247,      -5.887949138,      -5.759830144,      -5.288248453,      -7.362267961,     -0.7504857754
         248,      -5.871954446,      -5.749647522,      -5.272101819,      -7.344553142,     -0.7165334349
         249,      -5.856862728,      -5.735024038,      -5.252615488,      -7.340292506,     -0.7085622573
         250,      -5.844089377,      -5.726210585,      -5.234930206,      -7.349262813,     -0.6695722091
         251,       -5.83083049,      -5.724102616,       -5.21910637,      -7.368505103,     -0.6458827424
         252,      -5.822918308,      -5.729281496,      -5.209783998,      -7.394967578,     -0.6308352551
         253,      -5.813491495,      -5.734283579,      -5.194340702,      -7.428280624,     -0.6092582391
         254,      -5.806819623,      -5.744589604,      -5.184636919,      -7.466064707,     -0.5797864797
         255,      -5.802072811,      -5.755786766,      -5.177334548,       -7.50525056,     -0.5695539862
         256,      -5.791946461,      -5.767983884,      -5.167305436,      -7.546284075,     -0.5230023865
         257,      -5.789094386,      -5.782226946,      -5.164844522,       -7.58702709,      -0.525467457
         258,      -5.783228639,       -5.78794623,      -5.161069114,      -7.627254541,     -0.4937501126
         259,      -5.779327059,      -5.793699216,      -5.158594628,      -7.663216383,     -0.4985068566
         260,      -5.768882721,      -5.793584679,      -5.151517031,      -7.694263914,     -0.4421520673
         261,      -5.766841614,       -5.79509682,      -5.150235064,      -7.719037244,      -0.453699338
         262,      -5.768029676,      -5.785417517,      -5.157011686,      -7.736766967,     -0.4452754542
         263,      -5.747675019,      -5.775350651,      -5.136059441,      -7.748559936,     -0.4298497277
         264,      -5.770851577,      -5.791904222,      -5.167339438,      -7.756631687,     -0.3533496322
         265,      -5.726940876,      -5.784832959,      -5.125469487,      -7.759702329,     -0.3166589949
         266,      -5.692719348,      -5.770815348,      -5.093583368,      -7.757309678,     -0.2721909696
         267,       -5.73235115,      -5.789364534,      -5.133771713,      -7.758747108,     -0.2738519612
         268,      -5.710888267,      -5.752477373,      -5.105906481,      -7.759108457,     -0.2899239656
         269,      -5.718882471,      -5.789949702,      -5.119202868,       -7.75368893,     -0.3291745206
         270,      -5.748257769,      -5.827909703,      -5.161055424,      -7.746770705,     -0.2139520335
         271,      -5.771094639,       -5.85650362,      -5.189314268,      -7.740254703,     -0.1358188571
         272,       -5.76822726,      -5.859659726,       -5.18124872,      -7.732664304,     -0.2449686692
         273,      -5.775849195,      -5.879998357,      -5.192867228,      -7.722717442,     -0.1286319126
         274,      -5.782080817,      -5.890666582,      -5.206827456,      -7.711334962,     -0.1044391596
         275,      -5.799570552,      -5.905437056,      -5.230244196,      -7.700569229,     -0.1576216544
         276,      -5.796896228,       -5.90571316,      -5.221923407,      -7.691806949,     -0.1833208723
         277,      -5.808587502,      -5.926394017,      -5.234686987,      -7.684723504,     -0.1329768608
         278,      -5.818506076,      -5.938475574,      -5.251595483,      -7.678651404,     -0.1560307204
         279,      -5.824173886,      -5.961490963,      -5.262519745,      -7.675213669,     -0.1452662817
         280,      -5.853459002,      -5.980022538,      -5.297103183,      -7.677364341,     -0.1508489666
         281,      -5.862103973,      -5.935773389,      -5.298636659,      -7.684498067,     -0.1628067437
         282,      -5.873668429,      -6.001099986,      -5.310367147,      -7.700250358,     -0.1651061563
         283,      -5.896093088,      -6.024585249,      -5.342610271,        -7.7174212,     -0.1479290194
         284,      -5.920401334,      -6.035459526,      -5.376233207,      -7.730847997,     -0.2133256304
         285,      -5.934479904,      -6.057003024,      -5.389711804,       -7.73402379,     -0.1922781486
         286,       -5.94969435,      -6.079299401,      -5.404073683,      -7.727908185,     -0.1844491792
         287,      -5.974153211,      -6.093996971,      -5.434154426,      -7.711711274,     -0.2225974003
         288,      -5.997532987,      -6.108060102,      -5.463067582,       -7.68878444,     -0.2925762729
         289,      -6.021156406,      -6.127982999,      -5.487928229,      -7.663871471,     -0.2580696555
         290,      -6.050499032,       -6.14039596,      -5.516130206,      -7.641162717,     -0.2621779135
         291,      -6.076376009,      -6.137459221,      -5.537582988,      -7.620674045,     -0.3511862257
         292,       -6.09480203,      -6.137237333,      -5.553556788,      -7.601258463,     -0.4177596162
         293,      -6.120289279,      -6.176346283,      -5.588190328,      -7.586235957,     -0.3215141205
         294,       -6.14434009,      -6.181369673,      -5.617028039,      -7.577307847,     -0.3396646894
         295,      -6.165787264,      -6.174092775,      -5.637243079,      -7.571606585,     -0.4444388095
         296,      -6.188890172,      -6.135554372,      -5.648452249,      -7.568032748,     -0.5257551565
         297,      -6.209499177,      -6.120489391,      -5.660400685,      -7.570444445,     -0.4778142481
         298,      -6.243346757,      -6.172016189,      -5.711916539,      -7.580620336,     -0.4585807664
         299,      -6.255500987,      -6.147065559,      -5.722064031,      -7.594227695,     -0.4857539778
         300,      -6.258326871,      -6.112879944,      -5.721376156,      -7.613924937,     -0.5570870302
         301,      -6.260289344,      -6.096204878,      -5.726052033,       -7.63783633,      -0.590261001
         302,       -6.25540621,      -6.107948235,      -5.726251143,      -7.664671905,     -0.5772852389
         303,       -6.24047239,      -6.133993703,      -5.718202626,      -7.693906171,     -0.5456637327
         304,      -6.221430614,      -6.166060372,      -5.709391102,      -7.724024289,     -0.5573744518
         305,       -6.19669331,      -6.194205593,      -5.694091618,      -7.752404129,     -0.4612163912
         306,      -6.168781636,      -6.211629375,      -5.672063691,      -7.777807014,     -0.1633062044
         307,      -6.139088248,       -6.21489939,       -5.64439704,      -7.801315138,    -0.05612617057
         308,      -6.111842524,      -6.213804966,      -5.616801331,      -7.824061964,    -0.07045873775
         309,      -6.092224214,       -6.21501635,      -5.595410728,      -7.846020707,     -0.1744963322
         310,      -6.086057548,      -6.214285749,      -5.586863476,      -7.867380173,     -0.3921412717
         311,      -6.095599576,      -6.213450074,      -5.595799879,      -7.886803021,     -0.4742067431
         312,      -6.117204686,      -6.220667875,      -5.620820856,      -7.907726549,     -0.4853739423
         313,      -6.147590319,      -6.240802362,      -5.658288969,      -7.926825484,     -0.4969446635
         314,      -6.178313912,      -6.265873669,      -5.697618158,      -7.942170755,     -0.4694564778
         315,      -6.205470071,      -6.285110964,      -5.731589392,      -7.953168689,     -0.4410836172
