"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
         320,      -6.357323622,      -6.222062005,      -5.781729632,      -7.088353719,      -3.075734082
         321,      -6.326946907,      -6.206052001,      -5.753200295,      -7.079734181,      -3.058808981
         322,      -6.271993786,       -6.15482395,      -5.694125405,      -7.084191479,      -2.981611719
         323,      -6.244305993,      -6.141803673,      -5.667348638,      -7.053511567,      -2.877644176
         324,      -6.197075554,      -6.102578946,      -5.617755413,      -6.933693775,      -2.658696415
         325,      -6.168786039,      -6.081254082,      -5.588880821,      -6.961405687,      -2.709368727
         326,       -6.13178432,       -6.03646675,      -5.553700471,      -6.998655616,      -2.843690482
         327,      -6.111163304,      -5.997976993,      -5.531264669,      -7.048471951,      -3.013377121
         328,      -6.086566293,      -5.958832243,      -5.495537064,      -7.086926235,       -3.23715045
         329,      -6.107535617,      -5.963812458,      -5.511541624,      -7.101427874,      -3.255135838
         330,      -6.146253595,      -5.990042038,      -5.541178588,      -7.108672722,       -3.24718796
         331,      -6.205248453,        -6.0463219,      -5.600335735,       -7.12518815,      -3.179325077
         332,      -6.244330493,      -6.081611981,      -5.640473227,      -7.148005298,      -3.076927192
         333,       -6.30339717,      -6.132123314,      -5.708796288,      -7.129651117,      -3.076536267
         334,      -6.336980264,      -6.154337852,      -5.746096337,      -7.140902473,      -3.067325732
         335,      -6.379854902,      -6.192839124,      -5.798095966,      -7.132202123,       -3.05798699
         336,      -6.401299645,      -6.206838086,      -5.819307497,      -7.160738745,      -3.084571457
         337,      -6.427294071,      -6.234188199,      -5.848401709,      -7.164235787,      -3.085527992
         338,      -6.428371996,      -6.231805277,       -5.84806786,      -7.192615038,      -3.125916075
         339,       -6.45906971,      -6.262257477,      -5.882134662,      -7.200165381,      -3.138387366
         340,      -6.454295272,      -6.243828121,      -5.878450675,      -7.228168356,      -3.177674636
         341,      -6.480765586,      -6.269849522,      -5.909962208,      -7.230737973,      -3.197731436
         342,      -6.446423027,      -6.226942089,      -5.876964337,      -7.258947112,      -3.240094233
         343,      -6.451960335,      -6.246829886,      -5.893456585,      -7.267411029,      -3.251404439
         344,      -6.432823427,      -6.237196448,      -5.878220162,      -7.273873333,      -3.271704439
         345,      -6.413978923,      -6.219870753,      -5.859589323,      -7.284194178,      -3.289784459
         346,      -6.389664975,      -6.196600069,      -5.833312809,      -7.292371973,      -3.307332013
         347,      -6.364860767,       -6.18096358,      -5.807190304,      -7.300485639,      -3.326886119
         348,      -6.338816567,      -6.167494451,      -5.780653537,      -7.311447965,      -3.344611579
         349,      -6.325449317,      -6.159663043,       -5.76970637,      -7.321679143,      -3.366774883
         350,      -6.308533618,      -6.144120134,      -5.752303264,      -7.337336504,      -3.381231431
         351,      -6.279503258,      -6.117152134,      -5.724166524,      -7.354307768,      -3.392325128
         352,      -6.252315372,      -6.096264282,      -5.697521149,      -7.369961959,       -3.39976006
         353,      -6.239924831,      -6.090820871,      -5.686348622,      -7.383061204,      -3.405368026
         354,      -6.239975449,      -6.090694571,      -5.684634677,      -7.398149645,      -3.397717217
         355,      -6.231734789,      -6.080490117,       -5.67497746,      -7.410001952,      -3.381419519
         356,      -6.225724074,      -6.075625372,      -5.667925238,       -7.41537211,      -3.353491516
         357,      -6.221661956,      -6.074770753,      -5.662667378,      -7.406771579,      -3.313512642
         358,      -6.221615111,      -6.075594337,       -5.66145991,      -7.383703533,      -3.256760528
         359,      -6.229943605,      -6.079941536,      -5.671352573,      -7.334953196,      -3.187279658
         360,      -6.239969871,      -6.089002897,      -5.680387344,      -7.252353123,      -3.104454225
         361,      -6.216050125,      -6.065511882,      -5.648204771,      -7.092558067,      -2.990248204
         362,      -6.236413338,      -6.096103576,      -5.673884284,      -6.932147746,      -2.868998824
         363,      -6.198109222,      -6.051292183,      -5.629712391,      -6.866804552,      -2.882651169
         364,      -6.214929191,      -6.071685689,      -5.648768991,      -7.024551401,      -3.052313767
         365,      -6.241741609,      -6.089166401,      -5.668763976,      -7.147811965,      -3.217036805
         366,       -6.29528251,      -6.139532696,      -5.724077368,      -7.223730113,      -3.281395576
         367,      -6.334697524,      -6.160794168,      -5.759701126,      -7.256118085,      -3.352201913
         368,      -6.380823102,      -6.198045647,      -5.808381243,      -7.305122023,      -3.328641392
         369,      -6.415561542,      -6.218955368,      -5.839528682,       -7.32490635,      -3.355335811
         370,      -6.474837934,      -6.275715883,      -5.903012011,      -7.358725735,      -3.317578527
         371,      -6.511948231,      -6.298991786,      -5.938385493,      -7.405118371,      -3.349602903
         372,       -6.56570606,      -6.345559117,      -5.995260996,      -7.409425247,      -3.326534929
         373,      -6.609764389,        -6.3801088,      -6.035029185,      -7.488359879,       -3.37427382
         374,      -6.660420941,      -6.433356782,      -6.092797404,      -7.488159653,      -3.366174554
         375,      -6.679974131,      -6.449253217,      -6.109357503,      -7.568618324,      -3.398374115
         376,      -6.704231063,      -6.483333885,      -6.142004506,      -7.550791747,      -3.385296914
         377,      -6.696311567,      -6.479946005,       -6.12885836,      -7.645125994,      -3.399943886
         378,      -6.701653402,      -6.500127154,      -6.138758973,      -7.593852953,      -3.377785155
         379,      -6.666836807,      -6.473231543,      -6.096770848,      -7.650166975,      -3.357278351
         380,      -6.666420382,      -6.490985948,      -6.102177542,      -7.562082177,       -3.31642574
         381,      -6.637951755,      -6.467174643,      -6.066489963,      -7.538407002,      -3.240999013
         382,      -6.650640008,      -6.490979388,      -6.080546176,      -7.417299554,      -3.149644198
         383,      -6.635508136,      -6.471980449,      -6.059485014,      -7.230798387,      -2.984547007
         384,      -6.659927545,      -6.502731746,      -6.087130408,      -7.032378353,      -2.821152146
         385,      -6.677041403,      -6.517929493,      -6.105320302,      -6.922839416,      -2.733857114
         386,      -6.695112507,      -6.518847382,      -6.111741276,      -7.156543706,      -2.866800169
         387,      -6.732953707,      -6.550107903,      -6.151058221,      -7.292612607,      -2.846479069
         388,      -6.764731643,      -6.552279407,      -6.182467674,      -7.287969537,      -2.644062554
         389,      -6.816801218,       -6.59695635,      -6.239333383,      -7.183680311,      -2.545051413
         390,      -6.842965406,      -6.594120848,      -6.265431329,      -7.194194411,      -2.620014141
         391,      -6.894994996,      -6.632521524,      -6.317421111,      -7.163390769,      -2.650227858
         392,      -6.888265044,      -6.594961263,      -6.309121356,      -7.091795095,      -2.494395301
         393,      -6.897566369,      -6.603372555,      -6.323670981,       -7.08127336,      -2.595850912
         394,      -6.817844991,      -6.534166827,      -6.246184609,      -7.048727933,      -2.508885486
         395,      -6.775308112,      -6.521149976,      -6.210498322,      -7.036013632,      -2.528672341
         396,      -6.656185644,      -6.428647155,      -6.090338097,      -7.041269789,       -2.54055842
         397,      -6.597718538,      -6.405756898,      -6.036520547,      -6.999329331,      -2.423793494
         398,      -6.490059445,      -6.308024127,      -5.922873097,      -7.022834056,        -2.5413095
         399,      -6.441178992,      -6.277195047,       -5.87442979,       -6.99722582,      -2.447279479
         400,      -6.340504285,      -6.184576382,      -5.769490273,      -6.964188116,      -2.453083743
         401,      -6.302273371,      -6.154672416,      -5.731546185,      -6.920979652,      -2.368730319
         402,      -6.219910223,      -6.071312398,      -5.644913851,      -6.883694534,      -2.360989994
         403,      -6.175089224,      -6.033759281,      -5.600019051,      -6.836860401,      -2.312580816
         404,      -6.114640869,      -5.963686526,      -5.532585534,      -6.740948221,       -2.19783746
         405,       -6.08280805,      -5.928744326,      -5.500524922,      -6.644457617,      -2.116027363
         406,      -6.035893403,      -5.883834839,      -5.449289333,      -6.522990247,      -2.022304869
         407,      -6.006107525,      -5.857929913,       -5.42076991,       -6.54123318,      -2.040723134
         408,      -5.940395929,       -5.79513679,      -5.350364084,      -6.673324998,      -2.152451058
         409,      -5.906231791,       -5.73880227,      -5.310809011,      -6.824323369,      -2.297963937
         410,      -5.923905124,      -5.731201141,      -5.312610646,      -6.965176161,      -2.440541972
         411,      -5.971885252,      -5.769305377,      -5.357879972,      -6.952536241,       -2.46499397
         412,       -6.03485223,      -5.830059225,      -5.420899349,      -7.021430756,      -2.547069213
         413,      -6.067772756,      -5.865727917,      -5.471732754,      -7.000777853,      -2.530423052
         414,      -6.071249076,      -5.860123079,      -5.474629517,      -7.079671608,      -2.606647892
         415,      -6.105587023,      -5.884985172,      -5.511860884,      -7.069928903,      -2.617578288
         416,      -6.151762411,      -5.921588424,      -5.552421214,      -7.126989863,      -2.706316922
         417,      -6.203824308,      -5.976070601,       -5.61589688,      -7.130085866,      -2.719280531
         418,      -6.234551965,      -6.000943089,      -5.652431837,      -7.175320713,      -2.789421819
         419,      -6.279181295,      -6.046957698,      -5.706528561,      -7.180121327,      -2.788876312
         420,      -6.297272561,      -6.054880421,      -5.722974054,      -7.218157499,      -2.853026785
         421,      -6.355180575,      -6.115350008,      -5.788491525,      -7.225117066,      -2.864052806
         422,      -6.373913682,      -6.121790156,      -5.806032851,      -7.256159859,      -2.926624009
         423,      -6.435885842,      -6.183849007,      -5.877125636,      -7.270135352,      -2.929517736
         424,      -6.463079481,       -6.20354971,      -5.899685617,      -7.301035557,      -2.978212744
         425,      -6.522693167,      -6.259735576,      -5.961216973,      -7.308813785,      -2.984736109
         426,      -6.563093442,       -6.28821919,      -6.001030264,      -7.338119675,      -3.033952809
         427,      -6.623849258,      -6.340736683,      -6.064397624,      -7.345996493,      -3.032999239
         428,      -6.654129532,       -6.36087571,      -6.088489149,      -7.372360543,      -3.086991259
         429,      -6.716202592,      -6.419502847,      -6.155191606,      -7.381296071,      -3.082945059
         430,      -6.741147326,      -6.441198485,      -6.176122978,      -7.411021206,      -3.128778935
         431,       -6.79509191,      -6.492660765,      -6.232500492,      -7.419715427,      -3.137223103
         432,      -6.813948739,      -6.515104145,      -6.249215309,      -7.444420607,      -3.180457721
         433,      -6.860204063,      -6.558082561,      -6.298023203,      -7.455072061,      -3.181043413
         434,      -6.877129676,      -6.569197678,      -6.309397989,      -7.475443115,       -3.23000889
         435,      -6.923266719,      -6.610039011,      -6.361217533,      -7.486450662,      -3.240686471
         436,      -6.916910851,      -6.592660991,      -6.348032404,      -7.502314547,      -3.274305698
         437,      -6.957941193,      -6.631180704,      -6.391582289,      -7.510649758,      -3.281305148
         438,      -6.952973476,      -6.625797125,       -6.38296332,      -7.523536068,      -3.313432241
         439,       -7.00004732,      -6.670703309,      -6.434010269,       -7.52981198,      -3.308708046
         440,       -7.00869367,      -6.680743796,      -6.437669828,      -7.540669469,      -3.348671651
         441,      -7.036762681,       -6.71226332,      -6.470115163,      -7.545857381,      -3.347401081
         442,      -7.024936559,      -6.703185821,      -6.451112089,      -7.559049498,      -3.376351897
         443,       -7.03893104,      -6.722961951,      -6.467197382,      -7.560228876,       -3.38009121
         444,      -7.018201528,      -6.709532625,      -6.441349524,      -7.572708309,      -3.409498189
         445,      -7.030709547,      -6.730755378,      -6.457969082,       -7.57350215,      -3.403862044
         446,      -7.014119824,       -6.71976526,      -6.436514265,      -7.588619468,      -3.440327739
         447,       -7.02950035,      -6.742354305,       -6.45597909,        -7.5948997,       -3.43781106
         448,      -7.023158629,      -6.734758513,      -6.444052431,      -7.618431601,      -3.465561845
         449,      -7.051529637,      -6.769107128,      -6.476265929,          -7.62241,      -3.465183775
         450,      -7.070195389,      -6.789394769,      -6.491697995,      -7.643007813,      -3.494476611
         451,      -7.099224716,        -6.8208747,      -6.525666835,      -7.655321006,      -3.490632778
         452,      -7.107379254,       -6.82505918,      -6.527950806,      -7.679950887,      -3.526360172
         453,      -7.156990454,      -6.876357883,      -6.582121548,      -7.692537551,      -3.518325755
         454,      -7.203492826,      -6.917120892,      -6.625508687,      -7.718736861,      -3.546087057
         455,      -7.244399276,      -6.953422256,      -6.670087124,      -7.729169321,      -3.550148306
         456,      -7.267808399,      -6.967094694,      -6.687983509,      -7.751586573,      -3.579206523
         457,       -7.33195829,      -7.021320234,      -6.755436989,      -7.768323747,      -3.574332008
         458,      -7.376046068,       -7.05112601,      -6.794634115,      -7.788343486,      -3.608561993
         459,      -7.440128107,      -7.101115439,      -6.861422369,      -7.803843398,      -3.602922237
         460,      -7.487894102,      -7.136694845,      -6.906680438,      -7.823327469,      -3.629127917
         461,      -7.537044859,      -7.169624795,      -6.958130629,      -7.833268382,      -3.636166774
         462,       -7.54938927,      -7.165547553,      -6.966477907,      -7.849918232,      -3.661728969
         463,      -7.617877063,      -7.209637759,      -7.035979395,      -7.864861191,      -3.659873031
         464,      -7.608773346,      -7.199847702,      -7.024855886,      -7.875496799,      -3.690420108
         465,      -7.669092731,      -7.240548753,      -7.086211396,      -7.886123525,      -3.685507168
         466,      -7.675780534,      -7.244568763,      -7.092653833,      -7.904001779,       -3.70769797
         467,      -7.713051808,      -7.268870108,      -7.128594256,        -7.9145244,      -3.706192383
         468,       -7.74119803,      -7.292566308,      -7.157632796,       -7.92954948,      -3.731875829
         469,      -7.774782349,      -7.313583055,      -7.190349828,      -7.943125266,      -3.731789025
         470,      -7.754660181,      -7.296983621,      -7.166700866,       -7.95255909,      -3.762237918
         471,       -7.80704799,      -7.334604474,      -7.218385997,      -7.964344773,      -3.760378846
         472,      -7.783055824,      -7.325500012,      -7.194614863,      -7.979775515,      -3.781836905
         473,      -7.813174264,      -7.349301336,      -7.223587093,       -7.98845442,      -3.782689117
         474,      -7.807436938,      -7.358033355,       -7.22098168,      -8.000170653,      -3.806931303
         475,      -7.837809911,      -7.379607783,      -7.251283245,      -8.014101247,      -3.804368631
         476,      -7.818067478,      -7.365987423,      -7.230741585,      -8.026020773,      -3.834320305
         477,      -7.858624584,      -7.399090487,      -7.271924191,      -8.037297509,      -3.831831216
         478,      -7.836943434,      -7.392239828,      -7.250255639,      -8.052663923,      -3.852801361
         479,      -7.859986829,      -7.414096132,      -7.273041619,      -8.059835241,      -3.853723826
         480,      -7.849927918,      -7.418522111,      -7.263706022,      -8.071867911,      -3.877196057
         481,        -7.8811752,      -7.442388153,      -7.295418887,      -8.084119182,      -3.872682395
         482,      -7.873138332,      -7.438861009,      -7.286380272,      -8.097264922,      -3.902560716
         483,      -7.899275708,      -7.465102928,      -7.315060121,      -8.106948383,      -3.900568874
         484,      -7.876696667,      -7.455097895,      -7.290942647,      -8.122863688,        -3.9211959
         485,      -7.896329339,      -7.475754814,      -7.311288015,      -8.126548295,      -3.920893511
         486,      -7.891897444,      -7.486387042,      -7.307196137,       -8.14177806,      -3.944120038
         487,      -7.913991944,      -7.505232123,      -7.330792655,      -8.152864888,      -3.940023309
         488,      -7.898818755,      -7.494524125,      -7.313455047,      -8.166513373,      -3.969470803
         489,      -7.931574794,      -7.524538996,       -7.34828093,      -8.173705242,      -3.964523649
         490,      -7.926402007,      -7.529213888,      -7.341275859,      -8.188836227,      -3.986326999
         491,      -7.942933024,      -7.546095723,      -7.360055594,      -8.193258285,      -3.984000941
         492,      -7.956734318,      -7.565164073,      -7.372612775,       -8.20951227,      -4.008200078
         493,       -7.97332317,      -7.580551929,      -7.392375729,       -8.21680275,      -4.000136861
         494,      -7.979768991,      -7.591852417,      -7.395708517,      -8.232251747,      -4.030942656
         495,      -7.997451559,      -7.610482149,      -7.416655241,      -8.236679442,      -4.025981868
         496,      -8.000841174,       -7.61720852,       -7.41720447,      -8.254915034,      -4.049261709
         497,      -8.010525963,      -7.628538942,       -7.43053897,       -8.26065087,       -4.05329191
         498,      -7.994657559,      -7.618097511,      -7.411845877,      -8.275376553,      -4.076342376
         499,      -8.016326998,       -7.63887387,      -7.436380289,      -8.281495307,      -4.070446346
         500,      -8.005826396,       -7.63583238,      -7.422724697,      -8.293208565,       -4.09894307
         501,      -8.031164246,      -7.659447796,      -7.450894372,      -8.299583161,      -4.093965997
         502,      -8.032419391,      -7.660386546,      -7.448897769,      -8.317503252,      -4.114617432
         503,      -8.050959359,      -7.678189107,      -7.470531009,       -8.32170286,      -4.116525569
         504,      -8.045304185,      -7.676829427,      -7.461912268,      -8.336197091,      -4.138120481
         505,      -8.068288295,      -7.697086938,      -7.487197651,      -8.341292062,      -4.129445969
         506,      -8.068623471,      -7.703157494,      -7.484489428,      -8.356118433,      -4.157447374
         507,      -8.089416622,      -7.722472625,      -7.508237749,      -8.360807592,      -4.153168319
         508,       -8.09158373,      -7.722391136,      -7.506968458,      -8.378943689,      -4.173774989
         509,      -8.108582741,      -7.739133601,      -7.527866494,      -8.383278676,      -4.174670502
         510,        -8.1019766,      -7.741667502,      -7.519471264,      -8.398212474,      -4.196231484
         511,      -8.120497746,      -7.759057814,      -7.541167255,      -8.403567836,      -4.189187752
         512,      -8.117100251,      -7.757964414,      -7.534285911,      -8.417407008,      -4.216485202
         513,      -8.136778773,      -7.778189486,      -7.557277013,      -8.421045049,      -4.212106986
         514,      -8.135329563,      -7.777812712,       -7.55202823,      -8.438632718,      -4.232011315
         515,      -8.150351408,      -7.793504868,      -7.570926377,      -8.441668034,      -4.231448433
         516,      -8.147783533,      -7.797956953,      -7.565392312,      -8.456834631,      -4.252780558
         517,      -8.170075638,      -7.817277172,      -7.590741958,      -8.462388109,      -4.246774754
         518,      -8.169486416,      -7.813970469,      -7.585858974,      -8.474787486,      -4.273662778
         519,      -8.195923971,      -7.838205207,      -7.615708565,      -8.479995628,      -4.268085372
         520,      -8.198492334,      -7.842962705,       -7.61515097,      -8.497725472,      -4.287551306
         521,      -8.212203934,      -7.857236354,      -7.632672395,      -8.499587159,      -4.285008361
         522,      -8.228941577,      -7.875706742,      -7.646224756,      -8.514532845,        -4.3068865
         523,      -8.245550645,      -7.891274187,       -7.66619046,      -8.521281881,      -4.302890524
         524,      -8.233106383,       -7.87759922,      -7.648915584,       -8.53364057,       -4.32969203
         525,      -8.260958077,      -7.904162998,      -7.680748472,       -8.53849182,      -4.323795487
         526,      -8.258440942,      -7.905109038,      -7.675175679,      -8.555545511,      -4.342866863
         527,      -8.276476581,      -7.921257007,      -7.697067512,      -8.558538707,      -4.343732669
         528,       -8.28324563,      -7.923409284,      -7.700328746,      -8.572743753,       -4.36379225
         529,      -8.306255406,      -7.943189876,      -7.725959508,      -8.576149088,      -4.355256936
         530,      -8.316727178,      -7.954417057,      -7.732741605,      -8.589868054,      -4.381633663
         531,      -8.336723299,      -7.973231717,      -7.757039197,      -8.595114161,      -4.373598721
         532,      -8.352742154,      -7.989577233,      -7.769450979,      -8.611791607,      -4.393705039
         533,      -8.364215276,      -8.000493412,      -7.784575065,      -8.615728151,      -4.396136634
         534,      -8.354731463,      -7.990811713,       -7.77060293,      -8.628269194,      -4.416715477
         535,       -8.38061336,      -8.012212929,      -7.800127363,      -8.634515053,       -4.40969168
         536,      -8.369798983,      -8.007452191,      -7.786293151,       -8.64689943,      -4.435037666
         537,      -8.394221191,      -8.028907614,      -7.814286044,      -8.652403682,      -4.429850431
         538,      -8.400344845,      -8.030182017,      -7.816460355,      -8.667362536,      -4.447663128
         539,      -8.417047718,      -8.044173007,      -7.835685745,      -8.668293323,      -4.445496669
         540,      -8.429158742,      -8.058573457,      -7.844282626,       -8.68197006,      -4.465341609
         541,      -8.451092868,      -8.074553488,      -7.869784738,      -8.689980892,      -4.458615786
         542,       -8.44751964,      -8.070931871,      -7.862289598,       -8.70201555,      -4.483681816
         543,      -8.474491357,      -8.093772388,      -7.892904949,      -8.707321381,      -4.477883471
         544,      -8.471678955,      -8.095113517,      -7.886635744,      -8.720429665,      -4.495902892
         545,      -8.489148637,      -8.108360552,      -7.907228719,      -8.724453656,      -4.496582252
         546,      -8.487598818,      -8.103500301,      -7.901791669,      -8.737198511,      -4.515414179
         547,      -8.512308306,      -8.122705801,      -7.929714194,      -8.743411425,      -4.506009686
         548,       -8.51657375,       -8.13080909,      -7.930532571,      -8.754195276,      -4.530604589
         549,      -8.537845156,      -8.148558757,      -7.955265604,      -8.758700521,      -4.523816369
         550,      -8.544027852,       -8.15478826,      -7.957293565,      -8.773570953,      -4.542082673
         551,      -8.561695108,        -8.1680094,      -7.978789913,      -8.778269054,      -4.542645784
         552,      -8.551419504,      -8.163861153,      -7.965636063,      -8.790140874,      -4.561667422
         553,      -8.576192623,      -8.182058125,      -7.993448796,      -8.795909972,      -4.551836703
         554,       -8.57964311,      -8.192730436,      -7.993527098,      -8.804584025,      -4.576832426
         555,      -8.605098532,      -8.211093588,       -8.02301602,      -8.811841475,      -4.573661806
         556,      -8.591794456,      -8.197819053,      -8.005411643,      -8.825924416,      -4.590707794
         557,      -8.614247473,      -8.214693793,      -8.031410098,      -8.829562247,      -4.590614462
         558,      -8.601967351,       -8.21138174,      -8.016256694,      -8.840012743,      -4.608596416
         559,      -8.628553698,      -8.230411876,      -8.044856041,      -8.845162693,      -4.598675659
         560,      -8.638441127,      -8.244214651,      -8.052141557,      -8.855160598,      -4.623040846
         561,      -8.664428196,      -8.262622711,       -8.08235014,      -8.862794249,      -4.620346419
         562,      -8.650922033,      -8.248638299,      -8.064476096,      -8.875779097,      -4.636813327
         563,      -8.673512652,      -8.265659393,       -8.08996685,      -8.879119903,      -4.637280581
         564,       -8.65982625,      -8.258863642,      -8.073194878,      -8.887451087,      -4.654699187
         565,      -8.689062759,      -8.279608794,      -8.104916486,        -8.8948718,      -4.646719352
         566,      -8.682890589,      -8.279477176,       -8.09653128,      -8.904223704,      -4.669510366
         567,      -8.711404174,      -8.300562259,       -8.12831565,      -8.910833436,      -4.662792776
         568,      -8.719337833,      -8.308218451,      -8.133516683,      -8.922978638,      -4.679238949
         569,      -8.735152329,      -8.319667163,      -8.151741789,      -8.925892412,       -4.68149983
         570,      -8.723742834,      -8.309063847,      -8.136070182,      -8.935728736,      -4.698462253
         571,      -8.749925018,      -8.329934948,      -8.165331463,      -8.943747902,      -4.691169457
         572,      -8.735354521,      -8.328428505,      -8.149637019,      -8.951759661,      -4.713099906
         573,      -8.758732214,      -8.348441943,      -8.176285677,       -8.95813197,      -4.708520154
         574,        -8.7587709,      -8.343234173,      -8.172397467,      -8.968164771,      -4.723576485
         575,      -8.780175358,      -8.359696338,      -8.196556676,      -8.972411434,      -4.724211356
         576,      -8.771730658,      -8.353448516,      -8.185179058,      -8.981873116,      -4.740141461
         577,      -8.797506944,      -8.373723738,      -8.213425353,      -8.989388242,      -4.732392524
         578,      -8.789035353,      -8.371703075,      -8.202287759,      -8.996754121,      -4.753667669
         579,      -8.817134156,       -8.39406163,      -8.232664405,      -9.001831711,       -4.74728632
         580,      -8.831230978,      -8.400835937,      -8.243822536,      -9.013291631,       -4.76231379
         581,      -8.847678239,      -8.413535116,      -8.263489059,      -9.018268296,      -4.764044743
         582,      -8.834089386,      -8.401249264,      -8.246709034,      -9.026913501,      -4.779548874
         583,      -8.859377699,      -8.421361807,      -8.274018833,        -9.0341043,      -4.773003852
         584,      -8.838550519,      -8.410586847,      -8.251060881,      -9.038861486,      -4.793570649
         585,      -8.869031003,      -8.435491784,      -8.283752337,      -9.045831128,      -4.785343704
         586,      -8.882760637,      -8.446007602,      -8.296177688,      -9.057262667,      -4.799709462
         587,      -8.896708413,      -8.457316871,       -8.31292979,      -9.062167923,      -4.800766275
         588,      -8.888678002,      -8.447530256,      -8.301301711,      -9.070068679,      -4.816228746
         589,      -8.914036726,      -8.467190512,      -8.328025886,      -9.076030762,      -4.810089774
         590,      -8.897588324,      -8.457296921,      -8.309310332,      -9.082088552,       -4.83010765
         591,      -8.925289336,      -8.480475812,      -8.339379858,      -9.089334491,      -4.824211451
         592,       -8.91555235,      -8.475736539,      -8.327791839,      -9.099371633,       -4.83732687
         593,      -8.934268937,      -8.490060202,      -8.348097469,      -9.103037638,      -4.834248594
         594,      -8.948415729,      -8.501046733,      -8.360760563,      -9.109167888,      -4.849957245
         595,      -8.973233766,      -8.516447359,      -8.387486687,      -9.117839003,      -4.845042024
         596,      -8.954896683,      -8.500823999,      -8.366043492,      -9.123959518,      -4.864690598
         597,      -8.980295804,      -8.522311209,      -8.393909564,      -9.130748372,      -4.859633006
         598,      -8.957919842,      -8.513005983,      -8.370062063,      -9.139325303,      -4.872239484
         599,      -8.974185146,      -8.526436849,      -8.388021712,       -9.14290972,       -4.86887643
         600,      -8.975032715,      -8.532114067,      -8.387534056,      -9.149869285,      -4.883565285
         601,         -8.999866,      -8.547161235,       -8.41369918,      -9.157686474,      -4.874701814
         602,      -8.991122467,      -8.545978754,      -8.403074845,      -9.162124989,      -4.894693574
         603,      -9.023518699,      -8.565587785,      -8.438064315,      -9.169349165,      -4.891190673
         604,      -8.998844984,      -8.550520138,      -8.410838709,      -9.178695642,      -4.903677078
         605,      -9.015825856,      -8.563227665,      -8.430032792,      -9.182774022,      -4.901735542
         606,       -8.99278345,       -8.55740357,      -8.405910526,      -9.188410273,      -4.915759109
         607,      -9.020785997,      -8.573731825,      -8.435003164,      -9.194918126,      -4.905417892
         608,      -9.019746288,      -8.576237736,      -8.431108657,      -9.199913924,      -4.924609316
         609,      -9.054974524,      -8.594447931,      -8.468686517,      -9.207395946,      -4.920192887
         610,      -9.032298542,      -8.581463602,      -8.442696341,      -9.216016532,      -4.932680166
         611,      -9.054654735,      -8.593827257,      -8.466561138,      -9.218351194,      -4.929865759
         612,      -9.034234022,      -8.591286532,       -8.44444976,        -9.2242864,      -4.944366987
         613,      -9.065807484,      -8.607023184,      -8.477389635,      -9.233056812,      -4.933945268
         614,      -9.053988408,      -8.607259229,       -8.46335127,      -9.237891399,       -4.95304359
         615,      -9.091624721,      -8.624966063,      -8.503196391,      -9.243129195,      -4.949530515
         616,      -9.068478562,      -8.611301189,      -8.477318985,      -9.250656394,      -4.959996328
         617,       -9.09364649,       -8.62360724,      -8.504347215,       -9.25466476,      -4.955232539
         618,      -9.070827836,       -8.62060819,      -8.479965193,      -9.258854228,      -4.964356529
         619,      -9.103199023,      -8.636241417,      -8.513402026,      -9.264661997,      -4.953135819
         620,      -9.090023991,      -8.637610404,      -8.497828635,      -9.267016161,      -4.966221656
         621,      -9.129806697,      -8.655830277,      -8.539943478,      -9.273445795,      -4.960989393
         622,      -9.104891187,      -8.641537772,      -8.511965904,      -9.278764359,      -4.967537857
         623,      -9.131543756,      -8.654774992,      -8.540322445,      -9.280076406,      -4.964756412
         624,      -9.108161133,      -8.648385793,      -8.515055477,       -9.28258921,      -4.972244866
         625,      -9.141194442,       -8.66518099,      -8.549611256,      -9.290125573,      -4.963372431
         626,      -9.117353238,      -8.661570467,      -8.524220487,      -9.291496102,      -4.974299048
         627,      -9.156333297,      -8.680818018,      -8.565259128,      -9.295912954,      -4.968716989
         628,      -9.145635663,      -8.676886555,      -8.551910681,      -9.300278929,       -4.97507595
         629,      -9.171511828,      -8.689622493,      -8.579910641,      -9.303966886,      -4.973821533
         630,      -9.149830797,      -8.679660478,      -8.555089433,       -9.30603991,       -4.98088841
         631,      -9.180329363,      -8.697379713,      -8.587254254,      -9.311300134,      -4.974870342
         632,      -9.154229401,      -8.691598566,      -8.559959798,      -9.311776019,      -4.985288718
         633,       -9.18922828,      -8.711451701,      -8.597758679,      -9.318072903,       -4.98108879
         634,      -9.187185145,      -8.706721854,      -8.591841089,      -9.322040247,      -4.987077249
         635,      -9.207687009,      -8.718868676,      -8.614807718,      -9.324071682,      -4.986794692
         636,       -9.19389023,      -8.712527368,      -8.597697278,      -9.325975074,      -4.993803362
         637,      -9.220293986,      -8.729613894,      -8.626491406,      -9.333667894,      -4.987973169
         638,       -9.21320733,       -8.73107516,      -8.616983093,      -9.334778712,       -4.99841238
         639,      -9.241229211,         -8.749225,      -8.648710527,      -9.339819226,      -4.994496973
         640,      -9.245327403,      -8.751657034,      -8.649156089,      -9.343786127,      -5.001358124
         641,      -9.261836203,      -8.762620965,      -8.668936707,      -9.348111412,      -5.002392916
         642,      -9.242072028,      -8.749225227,      -8.645186852,      -9.350000598,       -5.00985932
         643,      -9.264278811,      -8.765518906,      -8.670100987,      -9.355625909,      -5.006881245
