"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          42,      -6.075147985,      -6.207258746,      -5.594573255,      -10.36219638,     -0.5944717484
          43,      -6.064752411,      -6.198314344,      -5.579143577,      -10.36809326,     -0.5801838877
          44,      -6.045160533,       -6.17784617,      -5.552324551,        -10.376184,     -0.5707506083
          45,      -6.034777768,       -6.16792347,      -5.537109836,      -10.38588383,     -0.5665671053
          46,      -6.012915087,      -6.143424397,      -5.507662529,      -10.39669547,     -0.5618191724
          47,      -6.001703311,      -6.130994209,      -5.491350941,      -10.40818457,     -0.5719579196
          48,      -5.978475441,      -6.103400939,      -5.460843841,      -10.42000302,     -0.5786812843
          49,      -5.964943207,      -6.088358198,      -5.441607797,      -10.43188672,     -0.5935851209
          50,      -5.946333238,        -6.0626277,      -5.417326825,      -10.44364128,     -0.5927181388
          51,       -5.92680766,      -6.043746799,      -5.390734365,      -10.45512955,     -0.6112231128
          52,       -5.92212818,      -6.025122745,       -5.38286672,      -10.46626669,     -0.6080457484
          53,      -5.892677659,      -5.998994652,      -5.344558318,      -10.47700441,     -0.6192213512
          54,      -5.896846329,       -5.98985019,      -5.346212781,      -10.48731058,     -0.6181982197
          55,       -5.87383758,      -5.957531843,      -5.315716742,      -10.49717277,     -0.6157097059
          56,      -5.861010953,      -5.950252331,      -5.297076946,      -10.50659134,     -0.6185106968
          57,      -5.870655356,      -5.933037671,      -5.305975981,      -10.51556523,     -0.6045668206
          58,      -5.843246197,      -5.915585867,      -5.269075044,      -10.52409859,     -0.6043737129
          59,      -5.848964154,      -5.907054573,      -5.272107789,      -10.53219978,     -0.5946587087
          60,      -5.843705796,      -5.885770296,      -5.263059625,      -10.53988111,     -0.5910077672
          61,      -5.838254301,      -5.883706851,      -5.251977724,      -10.54715435,     -0.5970115306
          62,      -5.841515165,      -5.874656703,      -5.252869844,      -10.55403379,     -0.5719665069
          63,      -5.842306069,      -5.870650449,      -5.251665542,      -10.56053254,     -0.5715321597
          64,      -5.838720112,      -5.871076537,      -5.245421492,      -10.56665566,     -0.5630292391
          65,      -5.838449795,      -5.873240152,       -5.24379134,      -10.57240115,     -0.5273000068
          66,       -5.83979931,      -5.871139802,       -5.24610756,       -10.5777502,     -0.5309834434
          67,      -5.831138791,      -5.872442922,      -5.236851771,      -10.58265606,      -0.522114722
          68,      -5.825905663,      -5.871189304,      -5.232223061,      -10.58702789,     -0.4897710654
          69,      -5.826740655,      -5.865143378,      -5.234674166,      -10.59072718,     -0.4887719532
          70,      -5.817901742,      -5.857636994,      -5.224746432,      -10.59352469,     -0.4871518246
          71,      -5.812401491,      -5.854369528,      -5.220104825,      -10.59509287,      -0.476222091
          72,       -5.80267368,      -5.852174941,      -5.211057852,      -10.59496727,     -0.4532614328
          73,      -5.800166446,      -5.848051148,      -5.208249149,      -10.59250522,     -0.4808713689
          74,      -5.795805221,      -5.838628796,      -5.203205388,      -10.58684275,     -0.4661278394
          75,      -5.784189695,      -5.840078421,      -5.191199733,      -10.57702139,     -0.4512160186
          76,      -5.771814199,      -5.839596937,       -5.17832373,       -10.5617662,     -0.4430371597
          77,      -5.779922853,      -5.841067605,      -5.187788699,      -10.53983569,     -0.4779880181
          78,      -5.771158598,      -5.829438844,      -5.177239857,      -10.50968158,     -0.4385050539
          79,       -5.75844313,      -5.834094232,      -5.163872222,       -10.4710111,     -0.4732641106
          80,      -5.756573462,      -5.835975398,       -5.16284182,      -10.42375097,     -0.4138727309
          81,      -5.763168806,      -5.827284336,      -5.172022052,      -10.36704761,     -0.4890772576
          82,      -5.745759229,      -5.825105952,      -5.151180608,      -10.30240266,      -0.437128329
          83,      -5.739593148,      -5.820689132,       -5.14637092,      -10.23357634,     -0.4364020544
          84,      -5.753837221,      -5.821991593,      -5.164609574,      -10.16693484,     -0.4440384132
          85,      -5.734495834,      -5.796904534,      -5.142148407,      -10.10312598,     -0.4026498429
          86,      -5.728234875,         -5.808575,      -5.136725029,      -10.04319258,     -0.4521628344
          87,      -5.736178099,      -5.797383625,      -5.147935601,      -9.978294756,     -0.3736747428
          88,       -5.73796229,      -5.781059901,       -5.15231065,      -9.948048308,     -0.3932545095
          89,      -5.708572359,      -5.787142551,      -5.119444298,      -9.931898035,     -0.3471855638
          90,       -5.67811122,      -5.774084815,      -5.092086565,      -9.891613866,     -0.2988954171
          91,      -5.678796774,      -5.773497426,      -5.094944654,      -9.900246661,     -0.3009494626
          92,      -5.707847793,      -5.768448814,      -5.122874508,      -9.893582328,     -0.2129278726
          93,      -5.684628115,      -5.744880224,      -5.089177325,      -9.857201062,       -0.24872367
          94,      -5.709965331,      -5.791546425,      -5.125952986,      -9.833499357,     -0.1878091736
          95,       -5.72262229,      -5.810027576,      -5.147308364,      -9.817334284,      -0.172628596
          96,       -5.74416937,      -5.825657134,      -5.169854034,      -9.795505428,     -0.2021507926
          97,      -5.741587221,      -5.816708788,      -5.159955745,      -9.786862553,     -0.1273212158
          98,      -5.739267439,      -5.824069082,      -5.158402254,      -9.791296106,    -0.08646420694
          99,       -5.73783739,      -5.827611147,      -5.162493346,      -9.836076337,      -0.178696971
         100,      -5.752790764,      -5.840203779,      -5.182236112,      -9.918224138,     -0.1099362917
         101,      -5.753666817,      -5.837893497,      -5.178456424,      -9.970118391,    -0.09161510231
         102,      -5.755454618,      -5.849304297,      -5.177820842,      -9.982455136,    -0.09314713974
         103,      -5.763936832,      -5.860704481,      -5.191322992,       -9.99630406,    -0.07797637657
         104,      -5.776867786,      -5.872129141,      -5.209175394,      -10.03403112,    -0.09048559552
         105,      -5.791721337,      -5.876852893,      -5.224759947,      -10.07213217,    -0.05477130579
         106,      -5.792778126,      -5.881295667,      -5.221351763,      -10.09435524,     -0.0815927194
         107,      -5.809162324,        -5.8949916,      -5.242217516,      -10.09376401,    -0.04673162077
         108,      -5.818238407,      -5.902606187,      -5.256333925,      -10.08313098,    -0.08421328163
         109,      -5.831632995,      -5.914951805,       -5.27347234,      -10.06606819,    -0.04536423137
         110,      -5.849952604,      -5.921513033,      -5.292818395,       -10.0497397,    -0.05571214111
         111,      -5.861251833,      -5.930837518,      -5.302006099,      -10.03960343,    -0.08427399185
         112,      -5.882763161,      -5.945248824,      -5.326988662,      -10.03069367,    -0.03099432743
         113,      -5.909385614,      -5.957212443,      -5.360210803,      -10.02084837,    -0.08211231508
         114,      -5.932550437,      -5.971280082,      -5.387223957,      -10.00508828,    -0.07949406993
         115,      -5.957116093,      -5.983129625,      -5.414410264,      -9.976310862,    -0.03868213146
         116,      -5.984318458,      -5.988276104,      -5.445219165,      -9.931656147,    -0.08015709801
         117,      -6.010149284,       -5.98889715,      -5.475585494,       -9.87551291,     -0.1539940774
         118,      -6.032889878,      -5.985366487,      -5.503291569,      -9.815839315,      -0.088092169
         119,      -6.053400988,      -5.976622039,      -5.528839691,      -9.760061113,    -0.09403779945
         120,      -6.068996108,      -5.963382976,      -5.549308471,      -9.710255549,     -0.1769089965
         121,       -6.08158004,      -5.953894155,      -5.566952766,      -9.667909145,     -0.2186218457
         122,      -6.087358515,      -5.940930606,      -5.576245472,      -9.634375594,     -0.1903847642
         123,      -6.088233467,      -5.926874101,      -5.579418327,      -9.607671414,     -0.2254489129
         124,      -6.082715634,      -5.913408142,      -5.574566554,      -9.585758642,     -0.2614658845
         125,      -6.069870251,      -5.899643376,      -5.560139632,      -9.568216714,      -0.332602021
         126,      -6.054289626,      -5.887298939,      -5.542589685,      -9.554945363,     -0.3245018337
         127,      -6.040938894,      -5.875610221,      -5.527518051,      -9.542824162,     -0.3723003354
         128,       -6.03379377,      -5.863123484,      -5.517668117,      -9.529907685,     -0.3766822745
         129,      -6.002670325,      -5.811748699,      -5.461699224,      -9.514024777,     -0.4425169928
         130,      -5.967085728,       -5.74754891,      -5.404268514,      -9.486900351,     -0.4798191186
         131,      -5.908375479,      -5.659389511,      -5.325061353,      -9.452885619,     -0.4750190968
         132,      -5.921713025,      -5.675719755,      -5.346460422,      -9.414100189,     -0.5087867413
         133,      -5.952290586,      -5.696266586,      -5.386647307,      -9.378429351,     -0.5400720501
         134,      -5.975643263,      -5.719550358,      -5.425830129,      -9.353705794,        -0.5791456
         135,      -5.969436473,       -5.71919515,      -5.421497686,      -9.343442844,     -0.6190825211
         136,      -5.953384528,       -5.71589112,      -5.406242891,      -9.348061875,     -0.5896296169
         137,      -5.937523353,      -5.713294662,      -5.394223656,      -9.360055214,     -0.6125219779
         138,      -5.927140012,      -5.714339563,      -5.389324824,      -9.364430649,     -0.6400321477
         139,      -5.925147109,      -5.719757445,      -5.392279535,      -9.363450526,     -0.6461244399
         140,      -5.932043159,      -5.731269225,      -5.404033435,      -9.359903303,     -0.6616227439
         141,      -5.946192982,      -5.747588543,      -5.422423277,      -9.355631268,     -0.6672124216
         142,      -5.964923089,      -5.769557191,      -5.445304657,      -9.364040814,     -0.6996506234
         143,      -5.988126441,       -5.79736829,      -5.472353981,       -9.39000982,     -0.7342888943
         144,      -6.013938138,      -5.829431144,       -5.50168724,      -9.424538791,     -0.7572662845
         145,      -6.040795755,      -5.863679897,       -5.53170029,      -9.458029103,     -0.7717419824
         146,      -6.065835844,      -5.899969423,      -5.559664035,      -9.484162805,     -0.7927602202
         147,      -6.089622131,      -5.938147291,      -5.587023749,      -9.512720379,     -0.8059631038
         148,      -6.111554535,      -5.975634782,       -5.61353889,      -9.539670025,     -0.8041342771
         149,      -6.131789271,      -6.010303059,      -5.638661205,      -9.554909118,     -0.8116537855
         150,      -6.150231861,      -6.041568605,      -5.662901999,      -9.562348272,     -0.8225035619
         151,      -6.168511044,      -6.069805009,      -5.687242334,      -9.568281212,     -0.8309728608
         152,       -6.18594738,       -6.09627866,      -5.711631234,      -9.573728131,     -0.8204984029
         153,      -6.204634017,      -6.122567025,      -5.737483743,      -9.577796246,     -0.8158921736
         154,      -6.225733044,      -6.149080631,      -5.765128232,      -9.578431533,     -0.8175449136
         155,      -6.247776745,      -6.174578789,      -5.793163219,      -9.570222248,     -0.8156748121
         156,      -6.268216194,      -6.199083576,      -5.819695026,      -9.551966181,     -0.8178043161
         157,      -6.284593756,      -6.222714687,      -5.842567766,      -9.525998623,     -0.8208415967
         158,      -6.298706508,      -6.244751953,      -5.862531197,      -9.498468135,     -0.8176883028
         159,      -6.308771184,      -6.264572256,      -5.877033478,      -9.473395475,     -0.8172471376
         160,      -6.310114621,      -6.283129747,      -5.881249616,      -9.447740453,     -0.8210915898
         161,       -6.30951461,      -6.302260297,      -5.881683307,      -9.416968693,     -0.8235165525
         162,      -6.293673314,      -6.322190134,      -5.866745784,      -9.384427432,     -0.8103274241
         163,       -6.26019979,      -6.340359099,      -5.832294785,      -9.351157651,     -0.7869429781
         164,      -6.244058238,      -6.356523289,      -5.810442056,      -9.319407522,     -0.7598805273
         165,      -6.207908189,      -6.364620809,      -5.771902293,      -9.290287296,     -0.7352895704
         166,      -6.180907875,      -6.368899781,      -5.737999416,       -9.26165791,        -0.7116142
         167,      -6.175049433,      -6.370878426,      -5.722043546,       -9.23333559,     -0.6860828396
         168,       -6.17038474,      -6.366636764,      -5.712943947,      -9.203804793,     -0.6535221961
         169,      -6.164238432,      -6.357415075,      -5.704174268,      -9.169909819,     -0.6167642104
         170,      -6.157160601,      -6.348971916,      -5.693167048,      -9.135698292,     -0.5774487253
         171,      -6.146915677,      -6.336599813,      -5.677310128,      -9.103501239,     -0.5370020192
         172,      -6.132344603,      -6.318143402,      -5.656385606,      -9.072567247,     -0.5000692038
         173,      -6.114829436,      -6.297854742,      -5.632688798,      -9.041827098,     -0.4670290226
         174,      -6.092801611,       -6.27232358,       -5.60371704,      -9.010981825,      -0.442419937
         175,      -6.068692603,      -6.245353077,      -5.573301213,      -8.978692774,     -0.4130456112
         176,      -6.051770818,      -6.225919464,      -5.551556996,      -8.944652079,     -0.4045917842
         177,      -6.023232689,      -6.187468573,      -5.515880155,      -8.908587849,       -0.38893845
         178,      -6.014494153,      -6.173438112,      -5.504398352,      -8.870774812,     -0.3929931622
         179,      -5.985632666,      -6.131559735,      -5.468108756,      -8.830814483,     -0.3925671511
         180,      -5.978638723,       -6.11819307,      -5.458192157,      -8.789862344,     -0.3994285893
         181,      -5.954812614,      -6.078480849,      -5.428562946,      -8.749289677,     -0.4170904908
         182,      -5.937414289,      -6.060903121,      -5.406116441,      -8.710164255,     -0.4405405466
         183,      -5.933171929,      -6.033501185,      -5.400671504,      -8.672724747,     -0.4516794938
         184,       -5.90235384,       -6.00519493,      -5.361672998,      -8.637108141,     -0.4611393141
         185,       -5.89990551,      -5.989337978,      -5.357184427,      -8.602944128,      -0.470132735
         186,      -5.891836276,       -5.95286449,      -5.344149614,      -8.569785768,     -0.4777310617
         187,      -5.868799249,      -5.936022452,      -5.312834102,      -8.537372976,     -0.4638549085
         188,      -5.871370653,      -5.918766299,      -5.313434968,      -8.505761321,     -0.4327644743
         189,      -5.862156922,      -5.888594077,       -5.29845326,       -8.47533514,     -0.4248630974
         190,       -5.84731669,       -5.87523354,       -5.27497775,      -8.446307326,     -0.4405861688
         191,      -5.853880691,      -5.856439037,      -5.278756845,      -8.418008032,     -0.4529478001
         192,      -5.841535133,      -5.836957363,      -5.259787646,      -8.387105636,     -0.4319573404
         193,      -5.845902128,      -5.829971246,       -5.25948536,      -8.347385157,     -0.3834292223
         194,      -5.844110376,       -5.81434147,      -5.253176253,      -8.290196459,     -0.3710070307
         195,      -5.845306738,      -5.807081897,      -5.252208978,      -8.216462311,     -0.3642906505
         196,      -5.840004702,      -5.797482133,      -5.243277362,      -8.132775321,     -0.3811257275
         197,      -5.837081405,      -5.792079532,      -5.239286659,       -8.04913118,     -0.3826551806
         198,       -5.82520047,      -5.785725244,      -5.224305551,      -7.981773751,     -0.3589652363
         199,      -5.821488253,       -5.78151997,      -5.220399842,      -7.924802754,     -0.3580404759
         200,       -5.80676857,      -5.774337597,      -5.203580475,      -7.879931799,     -0.3348798979
         201,      -5.800379151,      -5.771608417,      -5.196356677,      -7.852304017,     -0.3287144525
         202,      -5.786179793,      -5.768790071,       -5.18128034,      -7.835219246,     -0.3339328045
         203,      -5.775871361,      -5.770255017,      -5.169272339,      -7.822571184,     -0.3139088647
         204,      -5.767458965,      -5.769190409,      -5.160861735,      -7.821775051,     -0.3163634567
         205,      -5.757050819,      -5.767877632,        -5.1484089,      -7.824239681,     -0.3284172369
         206,      -5.749953132,      -5.768236832,       -5.14286917,       -7.82886163,     -0.3270189386
         207,      -5.740443278,      -5.767171026,      -5.131787353,      -7.839846027,     -0.3052776879
         208,      -5.738794305,      -5.761355953,      -5.132817671,      -7.850179453,     -0.2703969524
         209,      -5.722543095,      -5.754845942,      -5.116042604,      -7.857091168,      -0.243632315
         210,      -5.702658782,      -5.750264958,      -5.099804387,      -7.873377944,     -0.2182450481
         211,      -5.677208485,        -5.7317834,      -5.071107816,      -7.894855526,     -0.2723885015
         212,      -5.692512446,      -5.733621854,      -5.082184858,      -7.896634937,     -0.2361872568
         213,      -5.673499535,      -5.701889043,      -5.058065433,      -7.894702642,     -0.1686470086
         214,      -5.692600357,      -5.729088471,      -5.082076739,      -7.895443923,     -0.1001441041
         215,      -5.703098069,      -5.743507392,      -5.100858862,        -7.8915894,     -0.1144479359
         216,      -5.704949399,      -5.743198939,      -5.103632799,      -7.892293637,     -0.0527862504
         217,      -5.721128472,      -5.753851656,      -5.123016196,      -7.901375205,    -0.04456765707
         218,      -5.712323621,      -5.746510438,      -5.114333051,      -7.910230365,    -0.04140163666
         219,      -5.724788481,      -5.752960536,      -5.131624838,      -7.913671685,    0.003016763372
         220,      -5.734264237,      -5.753792313,      -5.145916242,      -7.912053942,   -0.006923359935
         221,       -5.73507458,      -5.755161565,      -5.147281388,      -7.907109576,   -0.008088053358
         222,      -5.755966249,      -5.766948955,      -5.172777935,      -7.900034905,     0.02239664324
         223,      -5.777554087,      -5.778628285,      -5.197728788,      -7.891103793,     0.00867622421
         224,      -5.797156026,      -5.793542733,      -5.217566595,      -7.880512828,   -0.002418598335
         225,      -5.832445074,      -5.815877789,      -5.256328999,      -7.868126822,     0.04370881683
         226,      -5.872070128,      -5.838765358,      -5.300302152,      -7.851769843,    0.005386600988
         227,      -5.911607668,      -5.860916923,       -5.34341359,      -7.829904952,     0.02954716788
         228,      -5.953880065,       -5.88671229,      -5.390796556,       -7.79901992,     0.02575317809
         229,      -5.994970845,      -5.908480951,      -5.437167631,      -7.756878429,    -0.02703795215
         230,      -6.026126406,      -5.918330307,      -5.472834208,        -7.7037649,    -0.00542163568
         231,      -6.036966301,      -5.920938362,      -5.488453032,      -7.643811593,    -0.05580549647
         232,      -6.018476602,      -5.910468133,      -5.474187312,        -7.5826058,    -0.09266389509
         233,      -5.978500895,      -5.905029254,      -5.439300513,      -7.523903532,     -0.1090447665
         234,      -5.930319568,       -5.89032248,      -5.393658148,      -7.469923845,      -0.167128118
         235,      -5.891684808,      -5.878922842,       -5.35873732,      -7.422344445,     -0.2101446003
         236,      -5.863534117,      -5.859016179,      -5.333751412,      -7.381386477,     -0.2155147688
         237,       -5.85318979,      -5.839423416,      -5.325454568,      -7.345256672,     -0.2951945324
         238,      -5.867584449,      -5.832782867,      -5.341376054,      -7.314117258,      -0.336837663
         239,      -5.889366264,      -5.839505173,       -5.36422994,      -7.288231092,      -0.355463775
         240,       -5.91201594,      -5.852381494,      -5.389585018,      -7.267527204,     -0.3952590961
         241,      -5.931518271,      -5.861327557,       -5.41422854,      -7.251606177,     -0.4377240927
         242,      -5.940093829,      -5.867605875,      -5.427752798,      -7.241234289,     -0.4959112901
         243,      -5.927028879,      -5.871970993,      -5.416426644,      -7.237711471,     -0.5197009023
         244,      -5.898961889,      -5.876951704,      -5.389627915,      -7.240680758,      -0.542288922
         245,      -5.876256531,      -5.882020414,      -5.368100517,      -7.249461337,       -0.59734598
         246,      -5.868983403,      -5.887224761,      -5.359756441,      -7.263320794,     -0.6373275164
         247,      -5.874614093,      -5.893510329,      -5.363004634,      -7.280761718,     -0.6813682522
         248,      -5.880115278,      -5.902961526,      -5.364240063,       -7.29976581,     -0.7302644704
         249,      -5.880180415,      -5.915506663,      -5.363201815,      -7.318188305,     -0.7765359779
         250,      -5.879069531,      -5.931496695,      -5.364505399,      -7.333109185,     -0.8017332628
         251,      -5.880534041,      -5.946906413,      -5.364275113,      -7.343767892,     -0.8512244242
         252,      -5.889876099,      -5.966174251,      -5.371996012,      -7.351432892,     -0.8717718092
         253,      -5.911188298,      -5.980441384,      -5.390878413,      -7.356904602,     -0.8914119422
         254,      -5.933153903,      -5.991561938,      -5.410072742,      -7.365524202,     -0.9330160016
         255,      -5.948005362,      -6.004143315,      -5.423119556,      -7.373373325,     -0.9687574091
         256,      -5.961551605,      -6.020008517,      -5.437989534,       -7.37218971,      -1.028649671
         257,      -5.947577058,      -5.888250958,      -5.411396652,      -7.377066545,       -1.05974427
         258,      -5.972962876,      -6.000132021,      -5.451792031,      -7.374323748,      -1.097714371
         259,      -6.010224855,      -6.027174942,      -5.497527039,      -7.372631278,      -1.185779658
         260,      -5.924333674,      -5.757700992,      -5.337672561,      -7.368420919,       -1.15954161
         261,      -5.958345201,      -5.822343883,      -5.400779932,      -7.362550493,      -1.145144642
         262,      -5.806951895,      -5.573915839,      -5.198589349,      -7.341397034,      -1.213255673
         263,      -5.961077051,      -5.779243831,      -5.419273463,      -7.307543383,      -1.138068597
         264,      -5.851914981,      -5.625386052,      -5.277645435,      -7.264005546,      -1.082953385
         265,      -5.998632621,      -5.807058287,      -5.459305041,      -7.212893745,      -1.118075828
         266,      -6.061612642,      -5.886494508,      -5.525543219,       -7.16206822,      -1.114067795
         267,      -6.089567884,      -5.926094713,       -5.54967949,      -7.115602795,      -1.007869944
         268,      -6.094242859,      -5.942151915,      -5.550288386,        -7.0799923,     -0.9748013119
         269,      -6.089412694,      -5.935729644,      -5.543411722,      -7.059672645,      -1.032961602
         270,       -6.08229896,      -5.929821018,      -5.539215885,      -7.056662622,      -1.092191384
         271,       -6.07997419,      -5.923538641,      -5.540637868,      -7.068685898,      -1.117437358
         272,      -6.079520641,       -5.92088937,      -5.543545288,      -7.091461785,       -1.14828936
         273,      -6.079219815,      -5.920528249,      -5.548079158,      -7.121379492,      -1.181660292
         274,      -6.078632441,      -5.919140789,      -5.554362586,      -7.155213022,      -1.207719788
         275,      -6.080418224,      -5.919307665,      -5.564470811,      -7.189586379,      -1.213451327
         276,      -6.080792659,      -5.916688044,      -5.570511002,      -7.221560859,      -1.202456188
         277,      -6.081931199,      -5.915219768,      -5.574051177,      -7.248614891,      -1.183003538
         278,      -6.081036592,      -5.916103107,      -5.573605096,      -7.270642566,      -1.142327758
         279,       -6.08258396,      -5.921329317,      -5.575626769,      -7.290850964,      -1.077678916
         280,       -6.08997552,      -5.931433887,      -5.584662014,      -7.312545281,      -1.013923718
         281,      -6.101343478,      -5.942612918,      -5.597892489,      -7.332902453,     -0.9556685036
         282,      -6.118742107,      -5.957502888,      -5.619056468,      -7.346475245,     -0.9029038048
         283,      -6.134289703,      -5.967264162,      -5.636639784,      -7.349803617,     -0.8568893929
         284,      -6.146499398,      -5.973093578,      -5.652211082,      -7.343079094,     -0.8214557082
         285,       -6.15782763,      -5.973593249,      -5.666438975,      -7.327635867,     -0.8025385019
         286,      -6.170132347,      -5.973249569,       -5.68066149,        -7.3074664,     -0.7941312916
         287,      -6.184243703,      -5.978260718,      -5.697422778,      -7.282905508,     -0.7956481367
         288,      -6.197877928,      -5.985446368,       -5.71471818,      -7.261110769,     -0.8066939429
         289,       -6.21252766,      -5.993811616,      -5.734369351,      -7.244517874,     -0.8242978607
         290,      -6.227691538,      -6.004590222,       -5.75652309,      -7.236144605,     -0.8501471795
         291,      -6.222516201,       -5.98972534,      -5.738794091,      -7.239661328,     -0.8848057419
         292,      -6.255252895,      -6.024042775,      -5.793976868,      -7.251034793,     -0.9211039597
         293,      -6.275509215,      -6.044749068,      -5.825104222,      -7.259858888,     -0.9552638619
         294,       -6.29153981,      -6.063065226,      -5.848552779,      -7.261681004,     -0.9927561269
         295,      -6.299649316,      -6.074496658,      -5.857591625,      -7.253824097,      -1.033441832
         296,      -6.306938104,      -6.080530479,      -5.861125681,      -7.231695053,      -1.066194516
         297,      -6.307231618,      -6.079329696,      -5.853856985,      -7.208908486,      -1.088339234
         298,      -6.304966971,      -6.076924409,      -5.845536263,      -7.202026391,      -1.100259916
         299,      -6.305540789,       -6.07700786,      -5.842545055,      -7.214118163,      -1.094666106
         300,      -6.311000561,      -6.082873151,      -5.847269137,      -7.239716638,      -1.081064327
         301,      -6.317606638,      -6.088427294,      -5.851163201,      -7.272989104,      -1.073174122
         302,      -6.336030053,      -6.104413758,      -5.869348368,       -7.30574841,      -1.050698894
         303,      -6.354303328,      -6.116721143,      -5.887121964,      -7.327718214,       -1.02169179
         304,      -6.356416148,      -6.109526258,      -5.878832618,      -7.333357401,     -0.9834537032
         305,      -6.338079308,      -6.079781722,      -5.839591724,      -7.325862011,     -0.9459837019
         306,      -6.395073604,      -6.132488088,      -5.924722274,       -7.31327939,     -0.9115836572
         307,      -6.421242447,      -6.157491654,        -5.9585775,      -7.301935379,     -0.8577257338
         308,       -6.44161694,      -6.182015879,      -5.983914854,      -7.294101021,     -0.7928229513
         309,       -6.44459324,      -6.191333115,      -5.979575412,      -7.289311114,      -0.717861718
         310,      -6.460632604,      -6.220188455,      -6.005297658,      -7.288655374,     -0.6409306121
         311,      -6.452888193,      -6.227840212,      -5.994116472,      -7.295826138,     -0.5627957616
         312,      -6.448208507,      -6.243206378,      -5.994809428,      -7.305776757,     -0.4888528675
         313,      -6.377948823,      -6.169240485,       -5.88558712,       -7.31525724,     -0.4513868872
         314,      -6.401856051,      -6.222834369,      -5.936816064,      -7.324044587,     -0.3805740035
         315,      -6.392326587,      -6.234290823,      -5.933035178,      -7.331699215,     -0.3288242601
